0	46297	0.744936	0.802761	12.742900	1.284230	0.051960	37.850500	23.371200	40.314600	20.414600	1.019100	32.615500	42.000700	0.441453	1.145780	0.841717	0.073701	1.565660	1.000080	0.013168	0.040998	0.038769	0.046758	0.007254	0.590518	0.002903	0.013629	0.029862	0.028468	0.001194	0.722571	4.065640	0.792138	0.775380	0.695703	0.909132	0.123161	0.352098	0.983792	0.686329	-0.138476	0.233956	0.002640	66.774000	1.097340
1	45050	0.795527	0.866898	12.854000	1.235910	0.064563	37.155300	22.346200	42.542300	19.725300	1.032230	31.428900	41.118400	0.452486	1.122360	0.805288	0.080707	1.607490	1.063810	0.012657	0.039208	0.036517	0.046181	0.006966	0.613606	0.002566	0.016262	0.034149	0.036826	0.001267	0.506632	4.138270	0.910874	0.723756	0.756401	0.839831	0.083718	0.286110	1.014944	0.794786	-0.067728	0.305765	0.002035	72.858200	1.170310
2	45691	0.780137	0.839552	12.583100	1.218160	0.058560	37.291300	22.742100	41.156700	21.599500	0.992399	32.912000	39.479300	0.460632	1.157800	0.896112	0.071655	1.549500	1.002490	0.012879	0.041348	0.037010	0.046068	0.007064	0.590674	0.002439	0.014561	0.031921	0.036090	0.001285	0.551609	3.885510	1.165059	0.707724	0.693719	0.877561	0.103551	0.429058	1.035901	0.695925	-0.096038	0.310654	0.003064	40.486400	1.149040
3	46963	0.808864	0.820673	12.856300	1.258150	0.072029	38.072200	23.426900	41.688200	19.284800	1.060660	30.868800	44.818000	0.424005	1.152610	0.831556	0.075300	1.563360	0.981582	0.012095	0.042711	0.038047	0.044879	0.007295	0.608390	0.002473	0.016108	0.035413	0.036164	0.001326	0.616344	3.948460	0.991990	0.758330	0.782040	0.996266	0.105002	0.357047	0.994580	1.189220	-0.037628	0.073086	0.002055	60.732700	1.138830
4	46354	0.812744	0.813511	12.738900	1.205910	0.060380	36.935600	22.483700	41.307100	20.265500	1.021880	30.778900	42.780200	0.436336	1.154100	0.868357	0.076116	1.568350	1.016590	0.011637	0.044170	0.036882	0.045749	0.007317	0.598188	0.002493	0.016023	0.033844	0.036426	0.001282	0.531007	4.001580	0.959088	0.814317	0.764981	0.812242	0.111393	0.612899	1.001036	0.657614	-0.230923	0.286662	0.002478	65.058000	1.127730
5	42547	0.767477	0.852403	12.916900	1.250380	0.071552	37.721300	23.411700	40.891500	20.335500	1.069460	33.397200	41.827400	0.457279	1.123090	0.826151	0.076201	1.547320	0.998821	0.013368	0.041769	0.036357	0.046367	0.007361	0.609703	0.002672	0.014613	0.031443	0.036470	0.001230	0.648509	4.189600	1.030627	0.699240	0.710935	0.978662	0.093897	0.691725	1.093345	0.659269	-0.031087	0.227010	0.001327	117.492000	1.160170
6	30859	0.770564	0.817511	12.684000	1.272280	0.057055	37.606800	23.469900	40.372900	20.838300	1.007670	34.693400	39.186500	0.466936	1.137500	0.940471	0.072446	1.552440	1.004840	0.013236	0.040435	0.038817	0.047244	0.007093	0.589605	0.002630	0.014020	0.030871	0.030718	0.001210	0.751954	3.878930	0.800492	0.766861	0.706899	0.969732	0.129696	0.349637	0.952641	0.910633	-0.170359	0.361305	0.000770	151.950000	1.128010
7	19095	0.773897	0.829067	12.752800	1.251010	0.053572	37.688000	22.889400	41.286200	20.593600	1.018050	34.082400	40.040900	0.465460	1.064060	0.903877	0.064555	1.571920	1.002340	0.011924	0.039836	0.037468	0.045562	0.007344	0.582595	0.002389	0.013871	0.031011	0.039541	0.001222	0.466604	3.812250	1.008321	0.748971	0.692594	0.897284	0.091564	0.664559	0.929167	1.104366	0.197119	0.228299	0.001943	87.672800	1.117500
8	46031	0.780216	0.850460	12.709500	1.267610	0.056939	37.267800	22.850500	40.314600	20.414600	1.019100	32.615500	42.000700	0.441453	1.145780	0.841717	0.073701	1.542340	0.979090	0.011207	0.045008	0.037527	0.042240	0.007371	0.586922	0.002776	0.013078	0.028217	0.029364	0.001161	0.771323	4.065640	0.938178	0.772056	0.690298	0.987944	0.109273	0.560833	0.914922	0.695360	-0.210154	0.343714	0.002770	39.669200	1.122700
9	33239	0.745326	0.854967	12.832800	1.252790	0.055106	37.030700	23.151600	44.482300	20.354700	1.048760	32.981000	40.696300	0.460048	1.073840	0.949063	0.064261	1.556240	1.012440	0.013737	0.041101	0.038136	0.046606	0.007340	0.586327	0.002726	0.014663	0.033964	0.037043	0.001272	0.557231	4.042670	0.961381	0.717357	0.723684	0.907135	0.095157	0.365410	1.010119	0.525948	-0.180606	0.141907	0.001305	88.859100	1.106130
10	45335	0.754678	0.849697	12.947500	1.216790	0.063339	36.682100	22.553200	40.434500	21.641400	1.014290	33.675600	39.890500	0.464902	1.172670	0.878440	0.080214	1.593640	1.017630	0.011797	0.042881	0.036775	0.042828	0.006917	0.598234	0.002290	0.014651	0.033487	0.033110	0.001282	0.677377	3.429100	0.980211	0.757700	0.713149	0.939140	0.107993	0.288368	0.939816	0.882330	-0.134464	0.265992	0.004564	33.482000	1.114170
11	35087	0.721879	0.838310	13.004000	1.222540	0.059273	36.417800	22.331200	43.388800	18.754500	1.045100	32.802700	42.157000	0.435923	1.111770	0.923636	0.059683	1.607580	1.029570	0.012376	0.040630	0.037945	0.042502	0.006959	0.608433	0.002503	0.014869	0.031775	0.032329	0.001217	0.660523	3.910760	0.805578	0.759632	0.727924	0.902667	0.093285	0.237807	0.919516	1.088180	-0.184696	0.411575	0.002346	63.187800	1.105500
12	45593	0.812744	0.813511	12.738900	1.205910	0.060380	36.935600	22.483700	41.156700	21.599500	0.992399	32.912000	39.479300	0.460632	1.157800	0.896112	0.071655	1.568350	1.016590	0.011637	0.044170	0.036882	0.045749	0.007317	0.598188	0.002605	0.014880	0.033511	0.035572	0.001270	0.690779	3.885510	0.744991	0.765377	0.722629	0.812242	0.145015	0.466912	0.924258	0.902992	0.063259	0.138459	0.002233	75.923200	1.140360
13	45074	0.761108	0.838665	12.744600	1.249250	0.046462	37.341600	22.955300	42.542300	19.725300	1.032230	31.428900	41.118400	0.452486	1.122360	0.805288	0.080707	1.524320	0.984541	0.013006	0.043324	0.039051	0.044598	0.007872	0.577101	0.002687	0.014448	0.027491	0.030651	0.001195	0.742226	4.138270	1.352289	0.779555	0.689100	0.922373	0.123608	0.509921	0.976587	0.904335	-0.026687	0.154074	0.002016	58.937200	1.114340
14	24287	0.782341	0.836830	12.836100	1.264060	0.060043	37.374000	22.727300	42.640200	20.342800	0.983060	32.379500	39.637800	0.451929	1.086480	0.903599	0.074233	1.597020	1.023020	0.011396	0.041875	0.037650	0.044888	0.006861	0.607951	0.002786	0.014424	0.030185	0.029236	0.001160	0.696648	4.042950	0.974294	0.767621	0.719810	1.000530	0.097013	0.497355	0.989904	0.873209	0.026671	0.327926	0.001812	60.752400	1.111940
15	47040	0.745904	0.855571	13.075700	1.255020	0.063800	37.307000	23.107000	41.688200	19.284800	1.060660	30.868800	44.818000	0.424005	1.152610	0.831556	0.075300	1.604340	1.042910	0.013416	0.042655	0.036265	0.042859	0.007278	0.593772	0.002309	0.014724	0.031473	0.038365	0.001290	0.576044	3.948460	0.929442	0.741584	0.706461	0.980985	0.107836	0.577584	0.984783	0.972169	-0.081047	0.129404	0.001892	77.417800	1.133850
16	41054	0.730425	0.842336	12.983200	1.263790	0.060021	37.685200	23.244900	40.318000	21.575000	1.063670	34.133900	39.976700	0.454864	1.092540	0.925548	0.075768	1.606060	1.046660	0.010893	0.043623	0.037559	0.042971	0.007676	0.579195	0.002898	0.013705	0.030976	0.030822	0.001186	0.671476	4.014330	0.748603	0.789628	0.719974	0.840251	0.118864	0.744059	1.014701	0.634166	-0.184885	0.169496	0.000981	124.336000	1.188630
17	46062	0.752312	0.843068	12.953800	1.259450	0.057694	36.971000	22.667100	40.314600	20.414600	1.019100	32.615500	42.000700	0.441453	1.145780	0.841717	0.073701	1.601770	1.040810	0.012834	0.040068	0.037007	0.043885	0.007219	0.601706	0.002606	0.014018	0.031200	0.035220	0.001282	0.580000	4.065640	0.889609	0.779503	0.713829	0.940966	0.102436	0.385783	0.977757	0.892623	0.042110	0.209996	0.003987	36.950200	1.144980
18	28818	0.721796	0.847361	12.887800	1.199570	0.069069	36.125000	22.327000	42.621700	20.804600	1.022920	34.309300	40.865800	0.476002	1.106160	0.926813	0.070582	1.604610	1.041920	0.013769	0.039891	0.036755	0.043561	0.006789	0.619247	0.002238	0.014985	0.029389	0.035424	0.001263	0.545452	4.468760	0.976556	0.749264	0.690576	0.818592	0.114609	0.332422	0.947932	0.793086	-0.149399	0.241043	0.001601	92.310400	1.093120
19	19612	0.691155	0.822554	13.117200	1.259890	0.065223	36.920100	22.265700	40.803800	21.144900	1.083380	35.151200	38.801700	0.463772	1.103740	0.974906	0.064020	1.615160	1.033080	0.012815	0.040767	0.037594	0.043532	0.007105	0.613359	0.002863	0.013427	0.032981	0.031992	0.001211	0.600965	3.755900	1.013039	0.743128	0.707126	0.941287	0.094482	0.442431	0.984468	0.895305	-0.059657	0.369404	0.004068	42.387100	1.123100
20	27917	0.741473	0.836192	13.010300	1.240740	0.062746	36.675200	22.608100	40.945800	20.870000	1.029590	34.399500	39.400000	0.453805	1.102510	1.021470	0.064650	1.605050	1.026560	0.012656	0.041394	0.038340	0.045268	0.006764	0.613725	0.002684	0.015148	0.035711	0.038119	0.001292	0.488236	3.760570	1.050194	0.740381	0.743491	0.980221	0.089265	0.578868	0.879712	1.120996	-0.069676	0.283259	0.001357	105.474000	1.136060
21	46297	0.754678	0.849697	12.947500	1.216790	0.063339	36.682100	22.553200	40.314600	20.414600	1.019100	32.615500	42.000700	0.441453	1.145780	0.841717	0.073701	1.593640	1.017630	0.011797	0.042881	0.036775	0.042828	0.006917	0.598234	0.002433	0.015592	0.030734	0.034665	0.001287	0.727759	4.065640	1.015873	0.759686	0.724834	0.939140	0.133689	0.568531	0.989534	0.912708	0.060186	0.296995	0.001680	70.668900	1.132050
22	19697	0.741473	0.836192	13.010300	1.240740	0.062746	36.675200	22.608100	43.749200	19.862400	1.069540	32.458800	40.936300	0.477925	1.063980	0.939496	0.065429	1.605050	1.026560	0.012656	0.041394	0.038340	0.045268	0.006764	0.613725	0.002361	0.015193	0.033858	0.035373	0.001258	0.624367	4.298700	1.173001	0.715846	0.711491	0.980221	0.123170	0.441806	1.045074	0.858766	-0.081801	0.315160	0.004859	26.671400	1.109700
23	36777	0.755830	0.785333	12.624800	1.267400	0.065198	37.549200	22.893000	40.555200	20.924600	1.007520	33.030300	39.136300	0.459696	1.139720	0.895287	0.080029	1.620980	1.052770	0.012099	0.040892	0.036075	0.044717	0.007084	0.599172	0.002291	0.015041	0.030283	0.036804	0.001249	0.673103	3.980680	1.001867	0.700113	0.698897	0.807409	0.096592	0.205340	1.070027	0.771481	-0.023021	0.338547	0.000685	231.818000	1.119860
24	31249	0.789077	0.826327	13.043400	1.226900	0.048726	37.216200	22.950000	40.372900	20.838300	1.007670	34.693400	39.186500	0.466936	1.137500	0.940471	0.072446	1.586340	1.028070	0.012621	0.042454	0.038321	0.044962	0.007318	0.580805	0.002403	0.016726	0.037030	0.044885	0.001391	0.543783	3.878930	0.858129	0.714105	0.764783	0.919388	0.125193	0.440690	0.903853	0.780354	-0.213893	0.315393	0.001854	91.705600	1.116960
25	14743	0.757589	0.820925	12.905900	1.249660	0.052389	37.265000	22.865500	42.496400	22.195800	1.084050	34.328500	39.392300	0.504214	1.098860	0.935673	0.070700	1.564750	1.022700	0.012636	0.040308	0.038600	0.045383	0.007334	0.592550	0.002488	0.014567	0.030769	0.031336	0.001231	0.643487	4.292380	0.852107	0.791840	0.715250	0.850371	0.114677	0.535790	1.017082	0.698265	-0.124847	0.178878	0.000759	181.083000	1.089740
26	44592	0.730581	0.830235	13.056100	1.259670	0.058606	37.692100	22.927300	42.542300	19.725300	1.032230	31.428900	41.118400	0.452486	1.122360	0.805288	0.080707	1.619100	1.065270	0.011412	0.043121	0.037992	0.042809	0.007474	0.584936	0.002168	0.014303	0.029333	0.034127	0.001242	0.647144	4.138270	1.125714	0.752032	0.662457	0.867210	0.140733	0.575419	0.997754	1.017985	-0.220219	0.249312	0.002969	62.752800	1.177240
27	37322	0.750677	0.842463	13.008800	1.240300	0.055465	37.224400	23.128900	41.582000	20.809400	1.074010	34.072600	39.994300	0.451677	1.074710	0.890309	0.069598	1.580380	1.037520	0.012403	0.041957	0.038777	0.047429	0.007190	0.592081	0.002517	0.013174	0.029759	0.033735	0.001217	0.559848	4.205250	1.119740	0.812351	0.691523	0.932591	0.108643	0.657685	1.080465	0.719006	-0.107283	0.424917	0.001857	75.904300	1.133420
