0	46464	0.805038	0.876563	11.294300	1.219640	0.113018	38.674700	19.007900	37.762300	20.641600	0.799261	42.271200	41.956700	0.355061	2.151840	0.693797	0.077947	0.950025	0.517271	1.324120	0.025887	0.039745	0.023696	0.034978	0.006693	0.828762	0.008366	0.034547	0.058225	0.038207	0.001747	0.668882	2.491350	0.566606	0.711525	1.031320	1.048500	0.081835	0.352098	0.983792	0.908139	-0.138476	0.233956	0.002640	66.774000	1.097340
1	42376	0.808372	0.883484	11.554800	1.237320	0.116805	38.932000	19.305900	37.435200	20.076000	0.779526	41.519200	43.891800	0.354145	2.191410	0.655336	0.084585	0.919328	0.521126	1.305200	0.025274	0.038228	0.024130	0.035146	0.006872	0.846858	0.006903	0.028117	0.051013	0.031607	0.001760	0.744686	2.661070	0.682468	0.745030	0.945188	1.143910	0.092339	0.286110	1.014944	1.019068	-0.067728	0.305765	0.002035	72.858200	1.170310
2	38571	0.814117	0.889855	11.426100	1.253790	0.109050	39.033800	19.647900	37.762300	20.641600	0.799261	42.271200	41.956700	0.355061	2.151840	0.693797	0.077947	0.943835	0.518649	1.303240	0.026109	0.037945	0.025759	0.039298	0.007485	0.820673	0.008006	0.031871	0.059847	0.033152	0.001813	0.861826	2.491350	0.941033	0.763997	1.005200	1.094980	0.139127	0.429058	1.035901	0.918052	-0.096038	0.310654	0.003064	40.486400	1.149040
3	40527	0.770329	0.886370	11.486500	1.243280	0.108262	38.566400	19.134000	36.606200	19.936600	0.791583	40.143100	46.109300	0.359507	2.210820	0.663917	0.077462	0.930338	0.509734	1.303450	0.026620	0.038396	0.025402	0.036090	0.007324	0.829898	0.008068	0.037599	0.067468	0.031561	0.001881	0.920370	2.555160	0.763573	0.760918	1.104220	1.116060	0.104615	0.357047	0.994580	1.407005	-0.037628	0.073086	0.002055	60.732700	1.138830
4	29228	0.825173	0.875318	11.332600	1.220540	0.117769	38.550400	19.221800	38.413500	20.024500	0.831663	40.532800	46.038900	0.339300	2.401820	0.667464	0.071419	0.940804	0.533576	1.330190	0.026200	0.039335	0.024256	0.035993	0.006562	0.828750	0.008457	0.032834	0.051195	0.031377	0.001784	0.797854	2.356100	0.730501	0.807238	1.064750	1.039190	0.085351	0.612899	1.001036	0.878347	-0.230923	0.286662	0.002478	65.058000	1.127730
5	41117	0.781291	0.887027	11.454900	1.257300	0.119439	38.965200	19.657700	36.873100	19.806900	0.770656	41.930900	42.336400	0.363094	2.101860	0.644950	0.088668	0.951950	0.512978	1.300360	0.026228	0.040011	0.026726	0.038422	0.007491	0.822286	0.006342	0.028174	0.053134	0.037285	0.001760	0.752951	2.746460	0.802699	0.717370	0.900125	1.069650	0.136658	0.691725	1.093345	0.880069	-0.031087	0.227010	0.001327	117.492000	1.160170
6	48398	0.779144	0.878936	11.557900	1.252030	0.113800	38.915900	19.443000	34.472000	20.780000	0.788820	39.484200	39.475900	0.384367	2.009860	0.694807	0.069508	0.948474	0.532076	1.313890	0.027587	0.040789	0.025206	0.036274	0.007060	0.825516	0.008565	0.035599	0.053534	0.028246	0.001743	0.824045	2.745110	0.574635	0.809815	1.131050	1.154560	0.053814	0.349637	0.952641	1.135199	-0.170359	0.361305	0.000770	151.950000	1.128010
7	45262	0.798357	0.873986	11.535900	1.228750	0.121152	39.100200	19.502500	35.798100	19.316600	0.831349	38.072900	41.782200	0.352305	2.276680	0.680102	0.070601	0.926011	0.514278	1.298590	0.025620	0.037215	0.024985	0.036644	0.007372	0.834897	0.008354	0.033558	0.058213	0.035523	0.001730	0.562462	2.477800	0.780074	0.780464	1.072380	1.180220	0.074173	0.664559	0.929167	1.325161	0.197119	0.228299	0.001943	87.672800	1.117500
8	29100	0.826140	0.855944	11.137300	1.206870	0.109096	38.730300	19.229800	37.762300	20.641600	0.799261	42.271200	41.956700	0.355061	2.151840	0.693797	0.077947	0.989668	0.539216	1.352280	0.027127	0.036696	0.023346	0.036006	0.006848	0.816723	0.008864	0.039892	0.077287	0.037417	0.002110	0.856914	2.491350	0.709604	0.747400	1.168570	0.913138	0.113643	0.560833	0.914922	0.917470	-0.210154	0.343714	0.002770	39.669200	1.122700
9	43360	0.799341	0.887166	11.507400	1.230660	0.115459	38.641900	19.328300	35.189700	19.700100	0.849388	40.164700	40.074500	0.341778	2.458030	0.718514	0.069363	0.934601	0.529178	1.312930	0.025373	0.039756	0.026378	0.037552	0.006863	0.840143	0.007299	0.034798	0.056415	0.038104	0.001772	0.812932	2.330000	0.732798	0.748466	1.011420	1.115780	0.142260	0.365410	1.010119	0.738945	-0.180606	0.141907	0.001305	88.859100	1.106130
