0.00205748	0.00217009	 0.0022936	0.00239279	0.00245096	0.00249027	0.00253656	0.00263484	0.00278477	0.00301491	0.00334968	 0.0038182	0.00437711	0.00506022	0.00588687	0.00681035	0.00765444	0.00823931	0.00849208	0.00873053	0.00856706	0.00800627	0.00728602	0.00664341	0.00606473	0.00546425	0.00482165	0.00434258	0.00398888	0.00374798	0.00357889	0.00346119	0.00343763	 0.0035804	0.00335432	0.00156718	0.00219471	0.00285565	0.00293481	0.00309561	0.00322436	0.00327495	 0.0032771	0.00324285	0.00318229	0.00312786	
0.00197017	0.00208738	0.00221327	0.00231093	0.00235502	0.00238826	0.00242387	0.00251078	 0.0026462	0.00285403	0.00317182	0.00362706	0.00417368	0.00483016	0.00564605	0.00655215	0.00737625	 0.0079632	0.00821861	 0.0084604	0.00829187	0.00773814	0.00702448	0.00638579	0.00581771	 0.0052283	0.00460138	0.00412978	0.00378274	0.00354332	0.00335495	0.00321599	0.00316644	0.00327128	0.00304739	0.00147129	0.00207576	0.00226595	0.00222559	0.00222741	0.00224616	0.00222127	0.00215955	0.00198449	0.00172391	0.00149671	
0.00216012	0.00227279	0.00239639	0.00250745	0.00258705	 0.0026405	0.00270307	0.00282285	0.00299902	0.00326185	0.00363672	0.00413167	0.00470861	0.00540966	0.00627841	0.00723753	0.00810663	0.00863154	0.00887161	0.00906384	0.00886873	0.00827425	 0.0075458	 0.0068844	0.00628998	0.00568472	0.00502573	0.00453707	 0.0041753	 0.0039314	0.00377894	0.00368352	0.00368748	0.00384652	0.00360639	0.00166229	0.00231894	0.00351713	 0.0037661	0.00412144	 0.0044186	0.00459692	0.00474022	0.00490001	0.00500802	0.00513404	
0.00315096	0.00319386	 0.0032045	0.00321824	0.00325054	 0.0033075	0.00338763	0.00350265	0.00364278	0.00381997	0.00402872	0.00426018	0.00450251	0.00474534	0.00496967	0.00517602	0.00536228	0.00554947	0.00571544	 0.0058504	0.00592147	0.00595218	0.00593142	0.00588059	 0.0057922	0.00562773	0.00541268	0.00515407	0.00491962	0.00470927	0.00451042	0.00431315	0.00413543	0.00399441	0.00386811	0.00375206	0.00363768	0.00355109	0.00347813	0.00339919	 0.0033292	0.00327261	0.00322091	0.00317154	0.00312485	0.00308012	
0.00310827	0.00315142	0.00316192	0.00317491	0.00320836	0.00326706	0.00334815	0.00346129	0.00359933	0.00377404	0.00397996	0.00420841	0.00444765	0.00468736	0.00490876	0.00511248	0.00529647	0.00548131	0.00564491	0.00577781	0.00584629	0.00587521	0.00585377	0.00580294	 0.0057153	0.00555287	0.00534066	0.00508536	0.00485311	0.00464449	0.00444736	  0.004252	0.00407522	0.00393406	0.00380695	0.00368987	0.00357548	0.00349018	0.00341634	0.00333365	0.00325591	  0.003187	0.00312152	0.00305001	0.00298348	0.00291877	
0.00320856	0.00325147	0.00326247	0.00327678	0.00331113	0.00336839	0.00345018	0.00356752	0.00371033	0.00389082	0.00410361	0.00434032	0.00458509	0.00483101	0.00505909	0.00527587	0.00547233	0.00566914	0.00584396	0.00598659	0.00606266	0.00609598	0.00607578	0.00602423	0.00593368	0.00576471	0.00554318	0.00527725	0.00503711	 0.0048219	0.00461833	0.00441621	0.00423444	0.00409037	0.00396299	0.00384609	 0.0037312	0.00364395	0.00357111	0.00349337	0.00342735	0.00338185	 0.0033484	0.00331779	 0.0032919	0.00326614	
 0.0162825	 0.0172127	 0.0181419	 0.0187702	 0.0189237	 0.0186906	 0.0183729	 0.0181113	 0.0180283	 0.0182208	 0.0187903	 0.0198587	 0.0212891	   0.02309	 0.0253555	 0.0280046	 0.0303952	 0.0316224	 0.0316833	 0.0318094	 0.0307439	 0.0284483	 0.0256714	 0.0233582	 0.0214451	  0.019508	 0.0175094	 0.0162037	 0.0153033	 0.0147494	 0.0144977	 0.0144958	 0.0149099	 0.0159909	 0.0153849	0.00731136	 0.0103938	 0.0136908	 0.0141767	 0.0150274	 0.0157338	  0.016066	 0.0161849	 0.0161185	 0.0159087	 0.0157125	
 0.0152442	 0.0162293	 0.0172485	  0.017812	 0.0178676	 0.0175533	 0.0171784	 0.0168795	 0.0167722	 0.0169464	 0.0174967	 0.0185381	 0.0199341	 0.0216851	 0.0238848	 0.0264574	 0.0287795	 0.0301089	 0.0302312	 0.0304294	 0.0294645	  0.027284	 0.0246243	 0.0223971	 0.0205446	 0.0186504	  0.016697	 0.0154062	 0.0145083	 0.0138827	 0.0135258	 0.0133991	 0.0136594	 0.0145327	 0.0139156	0.00681696	0.00972741	 0.0108184	 0.0106915	 0.0108108	 0.0108805	 0.0107772	 0.0104802	0.00966887	0.00836823	0.00719282	
 0.0179491	 0.0189864	 0.0200994	 0.0207785	 0.0208595	 0.0205738	 0.0200998	 0.0198833	 0.0198617	 0.0200463	 0.0206128	 0.0216949	  0.023156	 0.0250179	 0.0274094	 0.0302391	 0.0327818	  0.034203	 0.0342954	 0.0343696	 0.0332181	 0.0307399	 0.0277183	 0.0252122	 0.0231463	 0.0211152	 0.0190118	 0.0176591	 0.0167321	 0.0161701	 0.0159337	 0.0159553	  0.016426	 0.0176692	 0.0170647	0.00797466	  0.011314	 0.0169653	 0.0182445	 0.0200339	 0.0214609	 0.0227434	 0.0237839	 0.0247562	 0.0255616	 0.0265181	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
0.00093281	0.00287494	 0.0090003	 0.0227122	 0.0467817	 0.0832226	  0.131735	  0.191375	  0.258254	   0.32838	  0.398045	  0.464097	  0.518545	   0.56662	  0.607676	  0.636473	  0.648178	  0.654402	  0.660894	  0.663237	  0.658033	  0.649364	  0.650552	  0.650563	  0.648165	  0.639769	  0.632958	  0.619532	   0.60986	  0.601114	  0.594496	  0.588112	  0.583389	  0.585269	   0.59497	  0.558853	  0.541366	  0.538778	  0.543217	   0.54697	  0.535927	   0.51915	  0.503287	  0.488722	  0.475381	   0.46664	
0.000918213	0.00281365	0.00876064	 0.0220244	 0.0452563	 0.0806067	  0.128013	   0.18671	  0.252996	  0.322575	  0.392013	  0.457487	  0.511656	  0.559642	  0.600422	  0.628452	  0.639764	  0.646059	  0.652909	  0.655508	  0.650323	  0.641704	  0.642925	  0.643029	  0.640831	  0.632718	  0.626269	  0.613422	  0.603872	  0.595289	   0.58878	  0.581589	  0.576269	  0.578145	  0.587933	  0.552688	  0.534419	    0.5274	  0.524022	  0.523119	  0.509279	  0.479085	  0.449149	  0.423855	  0.398014	  0.388635	
0.000950392	0.00295123	0.00926432	 0.0234152	 0.0483488	  0.085968	  0.135819	   0.19685	  0.264763	  0.335452	  0.405423	  0.471936	  0.526578	  0.574922	   0.61579	  0.644929	  0.657001	  0.663542	  0.670509	  0.673044	   0.66789	  0.659175	  0.660309	  0.660193	  0.657523	  0.648765	  0.641429	  0.627431	   0.61758	  0.608423	  0.601732	  0.595721	  0.590417	  0.591803	  0.601437	   0.56524	  0.548124	  0.550689	  0.562812	  0.570496	  0.562216	  0.552903	  0.546294	  0.543019	  0.539318	   0.53257	
0.00106052	0.00258113	0.00721994	 0.0179402	 0.0380821	 0.0709741	  0.118619	  0.181106	  0.255564	  0.337108	  0.420311	  0.500246	  0.567859	  0.627191	  0.677652	  0.715051	  0.736372	  0.750624	  0.762693	  0.769726	  0.769297	  0.764175	  0.764554	  0.762972	  0.758269	    0.7474	   0.73617	  0.718087	  0.705515	  0.694553	  0.684225	  0.674635	  0.667736	  0.667109	   0.67388	  0.644353	  0.628743	  0.627652	  0.631378	  0.634448	  0.628451	  0.617495	  0.606264	    0.5951	  0.584267	  0.577129	
0.00104172	0.00252973	0.00703909	 0.0174075	 0.0368453	 0.0687453	  0.115223	  0.176597	  0.249973	  0.330737	  0.413738	  0.494061	  0.562118	  0.621947	  0.672945	  0.710243	  0.731197	  0.745382	  0.757942	  0.764957	  0.764496	  0.759438	  0.759765	  0.758149	   0.75354	  0.742862	  0.731715	  0.713491	  0.700312	  0.688759	  0.677927	  0.667589	  0.659992	  0.659124	  0.666515	  0.638324	  0.622674	  0.617904	  0.614283	  0.612409	  0.603572	  0.582561	   0.55717	   0.53151	  0.505285	   0.49487	
 0.0010856	0.00265454	0.00742518	 0.0185044	 0.0393467	 0.0733145	  0.122401	  0.186422	  0.262132	  0.344699	  0.428008	  0.507467	  0.574978	   0.63417	  0.684461	  0.721513	  0.742712	  0.756984	  0.769003	  0.776017	  0.775644	  0.770696	  0.770967	  0.769456	   0.76472	  0.754038	  0.743011	   0.72483	  0.712182	  0.701581	   0.69143	  0.681692	  0.675114	  0.674376	  0.680526	  0.650825	  0.635126	  0.637968	  0.648554	  0.655932	  0.652915	  0.647221	   0.64362	  0.640705	  0.637304	  0.633805	
 0.0880107	  0.089049	 0.0915185	 0.0929197	 0.0923238	 0.0902165	 0.0873544	  0.084824	 0.0832639	 0.0831304	 0.0848978	  0.088947	 0.0941887	   0.10134	  0.110381	  0.119337	  0.124536	  0.127458	  0.129454	  0.129486	  0.125591	  0.118622	  0.118571	  0.116891	  0.112262	  0.104598	  0.104626	  0.100387	 0.0977596	 0.0948229	 0.0909066	 0.0883881	  0.090425	 0.0948423	  0.101872	 0.0916942	 0.0858432	 0.0847936	 0.0638471	 0.0556687	 0.0558387	 0.0563967	 0.0560809	 0.0551935	 0.0539197	 0.0528378	
 0.0842232	 0.0848796	 0.0875972	 0.0889144	  0.088283	 0.0855717	  0.082393	 0.0798021	 0.0783778	 0.0785146	 0.0806263	 0.0849368	 0.0904081	 0.0976657	  0.106496	  0.115177	  0.120404	  0.123241	  0.125275	  0.125364	  0.121585	  0.114871	  0.114799	  0.113215	  0.108744	  0.101369	  0.101233	 0.0969824	 0.0941696	  0.091059	 0.0870219	  0.084366	 0.0861058	 0.0901848	 0.0969362	  0.087778	 0.0821378	 0.0797714	 0.0577662	 0.0489032	 0.0472134	 0.0466256	  0.045948	 0.0440775	 0.0402583	 0.0368765	
 0.0932398	 0.0938703	 0.0960688	 0.0981001	  0.097586	 0.0959487	 0.0936451	 0.0914612	 0.0898002	 0.0894686	 0.0910061	 0.0948454	 0.0999396	   0.10712	  0.116384	  0.125633	  0.130919	  0.133805	  0.135804	  0.135735	  0.131552	   0.12419	  0.124206	  0.122528	  0.117702	  0.109606	  0.109627	  0.105138	  0.102291	 0.0991601	 0.0951941	 0.0925907	 0.0952061	 0.0998962	  0.107389	 0.0965488	 0.0907516	  0.090641	 0.0705219	 0.0635308	 0.0653794	 0.0669723	 0.0678178	 0.0680712	 0.0686997	 0.0691213	
  0.298079	  0.255931	  0.236158	  0.226092	  0.220344	  0.216365	  0.213653	  0.212323	  0.211459	  0.211004	  0.210394	  0.209177	  0.206764	  0.203441	  0.199266	  0.194812	  0.190661	  0.185348	  0.179034	  0.172442	  0.166177	  0.159548	   0.15194	  0.144144	  0.136945	  0.131309	  0.125837	  0.122697	   0.11945	  0.116691	  0.114149	  0.111475	  0.108788	  0.105962	  0.103257	  0.101135	 0.0983978	 0.0973696	 0.0972888	 0.0976057	  0.098951	  0.100833	  0.102394	  0.103604	  0.104169	  0.103263	
   0.29738	  0.254124	  0.233794	  0.223401	  0.217424	  0.213242	  0.210317	  0.208749	  0.207628	  0.206903	  0.206029	  0.204572	  0.201971	  0.198498	  0.194216	  0.189655	  0.185301	  0.180051	  0.173808	  0.167361	  0.161258	  0.154845	  0.147467	  0.139921	  0.133044	  0.127751	  0.122592	  0.119637	  0.116546	  0.113926	  0.111696	  0.109258	  0.106618	  0.103779	  0.100997	 0.0986867	 0.0959688	 0.0950005	 0.0948334	 0.0944014	 0.0945575	 0.0947236	 0.0949827	  0.095191	 0.0949518	 0.0937479	
