     0	     0	   1.05409	   1.05409	  0.617396	         0	         0
     1	     0	    1.0273	    1.0273	      0.66	         0	         0
     2	     0	    1.0185	    1.0185	      0.66	         0	         0
     3	     0	   1.04311	   1.04311	  0.656307	         0	         0
     4	     0	   1.03917	   1.03917	  0.626196	         0	         0
     5	     0	   1.01357	   1.01357	      0.66	         0	         0
     6	     0	   1.02995	   1.02995	  0.643436	         0	         0
     7	     0	   1.04424	   1.04424	  0.630604	         0	         0
     8	     0	   1.02535	   1.02535	      0.66	         0	         0
     9	     0	   1.03462	   1.03462	      0.66	         0	         0
    10	     0	   1.03316	   1.03316	      0.66	         0	         0
    11	     0	   1.03462	   1.03462	      0.66	         0	         0
    12	     0	   1.03309	   1.03309	      0.66	         0	         0
    13	     0	   1.03224	   1.03224	      0.66	         0	         0
    14	     0	   1.03515	   1.03515	  0.643902	         0	         0
    15	     0	   1.04075	   1.04075	      0.66	         0	         0
    16	     0	   1.05282	   1.05282	      0.66	         0	         0
    17	     0	   1.02535	   1.02535	      0.66	         0	         0
    18	     0	   1.03423	   1.03423	      0.66	         0	         0
    19	     0	   1.06412	   1.06412	  0.603085	         0	         0
    20	     0	   1.03731	   1.03731	      0.66	         0	         0
    21	     0	   1.05409	   1.05409	  0.617396	         0	         0
    22	     0	   1.06412	   1.06412	  0.603085	         0	         0
    23	     0	   1.04091	   1.04091	      0.66	         0	         0
    24	     0	   1.02601	   1.02601	      0.66	         0	         0
    25	     0	   1.01847	   1.01847	  0.584708	         0	         0
    26	     0	   1.01357	   1.01357	      0.66	         0	         0
    27	     0	   1.04293	   1.04293	      0.66	         0	         0
    28	     0	   1.04447	   1.04447	  0.646962	         0	         0
    29	     0	   1.06412	   1.06412	  0.603085	         0	         0
    30	     0	   1.02285	   1.02285	  0.638475	         0	         0
    31	     0	   1.05282	   1.05282	      0.66	         0	         0
    32	     0	   1.03584	   1.03584	  0.656333	         0	         0
    33	     0	   1.05639	   1.05639	  0.647174	         0	         0
    34	     0	   1.02041	   1.02041	  0.659583	         0	         0
    35	     0	   1.03234	   1.03234	  0.644166	         0	         0
    36	     0	   1.03068	   1.03068	      0.66	         0	         0
    37	     0	   1.05291	   1.05291	      0.66	         0	         0
    38	     0	   1.01194	   1.01194	  0.645076	         0	         0
    39	     0	   1.03324	   1.03324	  0.652549	         0	         0
    40	     0	   1.01357	   1.01357	      0.66	         0	         0
    41	     0	   1.02467	   1.02467	      0.66	         0	         0
    42	     0	   1.01357	   1.01357	      0.66	         0	         0
    43	     0	   1.03565	   1.03565	      0.66	         0	         0
    44	     0	    1.0185	    1.0185	      0.66	         0	         0
    45	     0	     1.036	     1.036	  0.652319	         0	         0
    46	     0	   1.02285	   1.02285	  0.638475	         0	         0
    47	     0	   1.02936	   1.02936	  0.653158	         0	         0
    48	     0	   1.03462	   1.03462	      0.66	         0	         0
    49	     0	   1.02786	   1.02786	  0.650622	         0	         0
    50	     0	   1.04899	   1.04899	  0.621407	         0	         0
    51	     0	   1.04809	   1.04809	      0.66	         0	         0
    52	     0	    1.0185	    1.0185	      0.66	         0	         0
    53	     0	   1.06412	   1.06412	  0.603085	         0	         0
    54	     0	   1.02124	   1.02124	      0.66	         0	         0
    55	     0	   1.02587	   1.02587	      0.66	         0	         0
    56	     0	     1.066	     1.066	  0.646604	         0	         0
    57	     0	   1.02086	   1.02086	      0.66	         0	         0
    58	     0	   1.03351	   1.03351	      0.66	         0	         0
    59	     0	   1.02086	   1.02086	      0.66	         0	         0
    60	     0	   1.05736	   1.05736	      0.66	         0	         0
    61	     0	   1.02285	   1.02285	  0.638475	         0	         0
    62	     0	   1.03995	   1.03995	  0.633489	         0	         0
    63	     0	   1.06412	   1.06412	  0.603085	         0	         0
    64	     0	    1.0185	    1.0185	      0.66	         0	         0
    65	     0	    1.0376	    1.0376	  0.595016	         0	         0
    66	     0	    1.0302	    1.0302	      0.66	         0	         0
    67	     0	   1.05291	   1.05291	      0.66	         0	         0
    68	     0	    1.0164	    1.0164	   0.60716	         0	         0
    69	     0	   1.03442	   1.03442	  0.658428	         0	         0
    70	     0	    1.0185	    1.0185	      0.66	         0	         0
    71	     0	   1.04777	   1.04777	  0.623082	         0	         0
    72	     0	   1.02493	   1.02493	  0.640651	         0	         0
    73	     0	   1.04041	   1.04041	  0.653072	         0	         0
    74	     0	   1.05336	   1.05336	      0.66	         0	         0
    75	     0	    1.0273	    1.0273	      0.66	         0	         0
    76	     0	     1.038	     1.038	   0.65534	         0	         0
    77	     0	   1.02524	   1.02524	  0.648097	         0	         0
    78	     0	   1.03917	   1.03917	  0.626196	         0	         0
    79	     0	   1.03375	   1.03375	      0.66	         0	         0
    80	     0	   1.01357	   1.01357	      0.66	         0	         0
    81	     0	   1.03061	   1.03061	      0.66	         0	         0
    82	     0	   1.02524	   1.02524	  0.648097	         0	         0
    83	     0	   1.03193	   1.03193	      0.66	         0	         0
    84	     0	     1.044	     1.044	      0.66	         0	         0
    85	     0	    1.0185	    1.0185	      0.66	         0	         0
    86	     0	   1.02086	   1.02086	      0.66	         0	         0
    87	     0	   1.02086	   1.02086	      0.66	         0	         0
    88	     0	   1.04275	   1.04275	      0.66	         0	         0
    89	     0	   1.06412	   1.06412	  0.603085	         0	         0
    90	     0	   1.03372	   1.03372	  0.635598	         0	         0
    91	     0	   1.02766	   1.02766	   0.65851	         0	         0
    92	     0	   1.03949	   1.03949	  0.658488	         0	         0
    93	     0	   1.04641	   1.04641	      0.66	         0	         0
    94	     0	   1.02731	   1.02731	      0.66	         0	         0
    95	     0	   1.04188	   1.04188	      0.66	         0	         0
    96	     0	   1.02285	   1.02285	  0.638475	         0	         0
    97	     0	   1.01357	   1.01357	      0.66	         0	         0
    98	     0	   1.01357	   1.01357	      0.66	         0	         0
    99	     0	   1.02983	   1.02983	      0.66	         0	         0
