     0	     0	  0.756675	   1.33807	   2.08156	   3.22306	   5.04238	   7.97067	   12.8737	   21.2328	   35.0548	   57.4815	   93.4173	   147.328	   202.134	   273.594	   364.883	   468.939	   568.979	   628.425	   638.378	   681.583	   742.087	   767.407	   641.793	   699.239	   704.501	   657.351	   604.949	   598.803	   608.186	   578.375	   532.934	   494.219	   453.592	   426.629	   407.464	    386.24	   360.645	   339.652	   320.714	   304.158	   289.226	   275.595	   263.126	   251.283	   240.718	   231.329	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     1	     0	  0.839696	   3.58893	   13.3523	    40.036	   97.0847	   195.805	   343.543	   542.146	   778.866	   1036.86	   1307.56	   1589.17	    1682.8	    1791.7	   1928.29	   2057.83	   2130.12	    2036.9	   1808.11	   1709.36	    1665.7	   1551.48	    1169.7	   1184.26	   1118.05	   973.345	   848.917	   818.663	   820.189	   765.979	   691.317	   630.251	   568.728	   529.883	   503.956	    477.91	   448.114	   425.279	   405.341	   387.981	   373.541	   360.514	   347.635	   334.528	   322.083	   310.281	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     2	     0	   1.04257	   4.33121	   15.6625	   45.7654	   108.371	   214.033	   369.204	   575.672	   820.946	   1088.34	   1369.78	   1663.12	   1762.12	   1873.96	   2014.72	   2149.12	   2224.78	   2130.35	   1892.75	   1781.06	   1728.76	   1607.07	   1206.55	   1215.04	   1144.93	    998.73	   872.073	    838.33	   837.366	   781.193	   705.677	   644.765	   585.224	   547.453	   522.138	   495.941	   464.551	     440.1	   418.057	   398.296	   381.959	   367.302	   352.703	   337.745	   324.252	    312.16	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     3	     0	   1.10622	   4.62289	   16.8266	   49.2476	   116.112	   227.038	   386.369	   593.783	   835.375	   1094.49	   1364.21	   1643.75	   1731.33	   1835.04	   1968.76	    2097.1	   2168.59	   2074.64	   1842.59	   1737.13	   1688.92	   1571.71	   1182.26	   1193.31	    1125.2	   981.748	   858.302	   829.033	   830.752	   775.989	   700.352	     637.3	   571.371	   528.195	    498.81	   470.471	   438.814	   414.313	   392.684	    376.75	   367.322	    360.06	   353.161	   345.939	   336.661	   325.212	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     4	     0	   1.02826	   4.22583	   15.1021	   43.7475	   103.073	   203.271	   351.103	   548.829	   784.955	   1044.45	   1320.53	   1612.41	   1716.07	   1834.36	   1979.35	   2115.17	   2190.11	   2092.73	   1854.33	   1747.23	    1696.6	   1574.08	   1180.09	   1188.65	   1117.16	   967.418	   839.927	   809.317	   812.674	    762.35	   693.889	   639.813	    580.91	   546.858	   526.564	   504.097	   474.251	   450.421	   428.212	   408.246	   391.658	   376.914	   362.311	   347.219	   333.811	   322.061	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     5	     0	  0.908107	   3.78877	   13.8089	   40.6506	    96.965	   192.905	   335.185	   525.954	   753.703	   1002.96	   1265.72	   1538.17	   1627.89	   1735.53	    1870.3	   1997.05	   2066.67	   1973.43	   1750.26	   1660.02	   1619.69	   1507.34	   1136.32	   1153.06	   1087.76	   942.962	   819.303	    790.09	   791.427	   736.787	   661.284	   598.438	   532.897	   489.909	   460.117	   431.146	   399.086	   373.967	   351.203	   330.948	   313.644	    298.19	   283.279	   268.419	   255.297	   243.829	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     6	     0	    1.0897	    4.5866	   16.7597	   49.3943	   117.501	    231.95	   398.145	    615.91	   869.992	   1141.34	   1421.13	   1709.08	   1796.71	   1899.59	   2033.54	   2162.58	      2234	   2134.34	   1891.51	    1775.3	   1719.47	   1593.73	   1191.65	   1195.12	   1122.54	   972.942	   844.361	   810.147	   810.679	   756.987	   684.683	   627.356	   567.374	   530.153	   506.368	   481.466	   451.054	   427.588	   406.645	   389.619	   377.355	   367.121	   357.307	   347.308	   336.919	   325.965	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     7	     0	  0.951623	   3.99103	   14.5663	   42.9196	   102.442	   203.804	   353.735	   554.068	   792.499	   1052.78	      1327	   1613.35	   1710.23	   1821.26	   1960.23	   2092.16	   2165.95	   2072.43	    1840.1	   1735.69	    1688.6	   1570.28	   1178.35	   1185.71	   1112.89	    963.64	   834.435	   800.812	   796.379	   733.418	   647.488	   573.174	   497.479	   443.467	    404.16	   369.501	   336.175	   309.986	   287.071	   269.402	   257.377	   247.634	   238.592	   229.706	   220.024	   209.584	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     8	     0	   1.11142	     4.477	   15.7042	   44.7503	   104.013	   203.001	   348.203	   541.964	   773.017	   1026.61	   1295.73	   1578.05	   1673.63	   1786.96	   1926.11	   2054.28	   2121.04	   2017.64	   1780.71	   1680.81	   1632.09	   1511.22	   1133.42	   1145.11	   1075.45	   926.427	   800.618	   769.662	   771.473	   721.362	   653.825	   601.141	   546.266	   514.795	   495.828	   474.926	   447.374	   425.511	   405.261	   387.069	   371.546	   357.411	   343.392	   328.961	   315.869	    304.14	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
     9	     0	   1.01557	   4.16873	   14.9138	   43.1998	   101.634	   199.932	    344.45	   537.383	   767.431	   1019.32	   1285.33	   1562.04	   1654.46	   1763.25	   1899.21	   2027.14	   2097.16	   2002.39	   1774.33	   1675.89	   1629.16	   1510.94	   1133.52	   1142.25	   1072.86	   926.639	   802.018	   769.332	   768.453	   715.468	   645.403	   591.624	   542.903	   513.427	   494.052	   471.927	   443.239	   420.729	   400.117	   380.618	   362.987	   346.521	   330.107	    313.51	   299.457	   287.796	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0
