     0	     0	 0.0256271	 0.0418878	 0.0936864	    0.1657	     0.218	  0.219729	  0.192352	   0.15335	  0.117619	 0.0563472	  0.147939	  0.253531	  0.340346	  0.373305	  0.324241	  0.255764	  0.197927	  0.145842
     1	     0	 0.0254373	 0.0425456	 0.0958919	  0.170549	  0.225527	  0.227458	  0.198489	  0.157173	  0.119866	 0.0554926	  0.145077	  0.250311	  0.340129	  0.377077	  0.328326	  0.258841	  0.199986	  0.147103
     2	     0	  0.025538	 0.0422786	 0.0937716	  0.165319	  0.218614	  0.221541	  0.194759	  0.155909	  0.120407	 0.0546537	  0.143277	  0.247352	  0.335494	  0.372069	  0.327278	  0.261332	  0.204262	  0.152036
     3	     0	 0.0256068	 0.0428302	 0.0962657	  0.168901	  0.220353	   0.22049	   0.19227	   0.15311	   0.11773	 0.0571369	   0.15119	  0.257362	  0.342476	  0.372822	  0.321954	  0.254104	  0.197702	  0.147048
     4	     0	 0.0249032	 0.0416679	 0.0944716	  0.166826	  0.217891	  0.218062	  0.190161	  0.151502	  0.116413	 0.0563028	   0.15039	  0.256905	  0.341711	  0.371467	  0.320283	  0.251831	  0.194347	  0.143049
     5	     0	 0.0263537	 0.0433685	 0.0969179	  0.170562	  0.223726	  0.224956	    0.1966	  0.156367	  0.119737	 0.0577885	  0.150325	  0.254744	  0.340665	  0.373399	   0.32457	  0.257622	  0.200657	  0.148727
     6	     0	  0.027696	 0.0450257	 0.0983217	  0.173015	  0.226822	  0.227162	  0.197386	  0.156105	  0.119533	  0.059185	  0.148026	  0.248971	  0.336699	  0.375236	  0.330439	   0.26334	  0.205561	  0.153449
     7	     0	 0.0266736	 0.0426157	 0.0957968	  0.170353	  0.223937	   0.22402	  0.194483	  0.153848	  0.117632	 0.0561109	  0.142951	  0.246274	  0.333736	  0.368068	  0.318214	  0.250184	  0.194221	  0.144313
     8	     0	 0.0258882	 0.0445277	 0.0973145	  0.169119	  0.221292	  0.222175	  0.193501	  0.153308	  0.117088	 0.0575234	  0.150401	  0.254652	   0.34182	  0.375421	  0.324615	   0.25378	  0.195857	  0.144636
     9	     0	 0.0271663	  0.044116	 0.0958744	  0.168858	  0.223473	  0.226648	  0.198896	  0.158267	   0.12097	 0.0579805	  0.147398	  0.250414	  0.338889	  0.376084	  0.329989	  0.262235	  0.203957	  0.150794
    10	     0	 0.0255755	 0.0448665	 0.0987008	  0.171286	  0.223196	  0.222825	  0.193081	  0.152154	  0.115496	 0.0584884	  0.153847	  0.257744	  0.342868	  0.374099	  0.321688	  0.251268	  0.193358	  0.142116
    11	     0	 0.0257309	 0.0444487	 0.0974431	  0.169639	  0.223088	  0.225614	  0.197478	  0.156384	  0.118542	 0.0580694	  0.152599	  0.257043	  0.344825	  0.380408	  0.331596	  0.260766	  0.201138	  0.147687
    12	     0	 0.0258648	 0.0427057	 0.0963069	  0.170669	  0.224248	  0.225569	  0.196938	  0.156406	  0.119924	 0.0563522	  0.147602	  0.253224	  0.341417	  0.377972	  0.330791	  0.261437	  0.203549	  0.151915
    13	     0	 0.0263278	 0.0439705	 0.0978397	  0.170929	  0.222915	  0.222771	  0.193703	  0.153593	  0.117542	 0.0587471	  0.154045	  0.259492	   0.34559	  0.377743	  0.326604	  0.257092	  0.198952	  0.146915
    14	     0	 0.0266059	 0.0425702	 0.0948342	  0.166979	  0.219474	  0.221353	  0.194761	  0.156799	   0.12235	 0.0570965	  0.148021	  0.252859	  0.340374	  0.374572	  0.327304	  0.262041	   0.20685	  0.156356
    15	     0	 0.0253506	 0.0415619	 0.0945628	  0.167647	  0.218922	  0.218576	  0.190003	  0.150998	  0.116009	 0.0560026	  0.148453	  0.255399	  0.341102	  0.371198	  0.319283	  0.250262	  0.193927	  0.144016
    16	     0	 0.0265054	 0.0432285	  0.096326	  0.170718	  0.225122	  0.226519	  0.196891	  0.155295	  0.118132	 0.0552477	   0.14179	  0.246841	  0.337949	  0.376467	  0.328417	  0.257768	  0.198546	  0.145766
    17	     0	 0.0268003	 0.0431224	 0.0948615	  0.166857	  0.220152	  0.223025	  0.195928	  0.156582	  0.120553	 0.0567756	  0.147999	  0.254599	  0.343502	  0.378975	  0.330846	  0.261266	  0.202991	  0.150653
    18	     0	 0.0275981	 0.0454821	  0.098867	   0.17173	  0.222968	  0.221118	  0.191466	  0.152129	  0.117894	 0.0612938	  0.154408	  0.256061	  0.342333	  0.375778	  0.324425	  0.255778	  0.200594	  0.152052
    19	     0	 0.0270386	 0.0421278	 0.0926719	  0.165508	  0.219926	  0.222324	  0.194366	  0.154307	   0.11811	 0.0563077	  0.141835	  0.244119	   0.33341	  0.371053	  0.324419	  0.257038	  0.200163	  0.148788
    20	     0	 0.0274961	  0.042872	 0.0943021	  0.167429	  0.220199	   0.21931	  0.189876	  0.150572	   0.11637	 0.0589828	  0.147022	  0.250315	  0.341644	  0.378501	  0.326215	  0.256149	  0.199902	  0.150431
    21	     0	 0.0254704	 0.0414218	 0.0929484	  0.165278	  0.218909	  0.221796	  0.194962	  0.155968	  0.120415	 0.0540614	  0.141716	  0.246772	  0.335727	   0.37202	  0.324836	  0.257182	  0.200915	   0.15044
    22	     0	  0.028922	 0.0454679	 0.0980256	  0.171562	  0.225245	  0.226851	   0.19896	  0.159219	   0.12318	 0.0610972	   0.15217	  0.253974	  0.340696	  0.375492	  0.327698	  0.261277	  0.204809	  0.153344
    23	     0	 0.0253395	 0.0431814	 0.0963179	  0.168758	  0.221235	  0.222007	  0.193036	  0.152755	  0.116802	  0.055355	  0.146566	  0.252889	  0.341533	  0.376705	  0.326679	  0.255581	  0.197921	  0.147129
    24	     0	 0.0260962	 0.0435088	 0.0958109	  0.168624	  0.221797	  0.223188	  0.194762	  0.154412	  0.117854	 0.0580922	  0.149143	  0.252172	  0.339789	  0.375515	  0.327572	  0.259163	  0.200881	  0.148441
    25	     0	 0.0289191	 0.0448425	 0.0962259	  0.168252	  0.220076	  0.220498	  0.192931	  0.154771	  0.120567	 0.0620658	  0.154038	  0.256808	  0.343026	  0.374255	  0.323172	  0.256748	  0.202693	  0.153839
    26	     0	 0.0272462	 0.0441039	 0.0963807	  0.169316	   0.22283	  0.224627	  0.196269	  0.155978	  0.119594	 0.0584791	  0.149418	   0.25495	  0.345075	  0.381557	  0.331467	  0.260066	  0.201222	  0.148935
    27	     0	 0.0259202	 0.0416259	 0.0940588	  0.166908	  0.219586	   0.22101	  0.193429	   0.15445	  0.119095	  0.056388	  0.147684	  0.254762	   0.34337	  0.376946	  0.326712	  0.257921	  0.200601	  0.149062
    28	     0	  0.026654	 0.0412202	 0.0923687	  0.166303	  0.220768	  0.222637	  0.194968	  0.155818	  0.120677	 0.0559862	  0.140829	  0.242135	   0.33059	  0.367873	  0.322092	  0.257152	  0.202235	  0.152398
    29	     0	 0.0290452	 0.0442604	 0.0946797	  0.165439	  0.217151	  0.218695	  0.192008	  0.154153	  0.119886	 0.0597968	  0.148202	  0.250093	  0.336104	  0.369433	   0.32124	  0.254846	  0.200208	  0.151207
    30	     0	 0.0253362	 0.0432928	  0.097005	  0.170437	  0.223371	  0.224643	  0.196879	  0.157603	  0.122091	 0.0563665	  0.148505	  0.252318	  0.338154	  0.372209	  0.325576	  0.260328	   0.20496	  0.154431
    31	     0	 0.0257603	 0.0458492	 0.0999008	  0.171737	  0.222835	  0.222472	  0.193377	  0.153387	  0.117552	 0.0591353	  0.154824	  0.257814	  0.342432	  0.374159	  0.323015	  0.253485	  0.196645	  0.146142
    32	     0	 0.0271338	 0.0442226	 0.0960271	  0.169234	  0.223691	  0.225312	   0.19558	  0.153436	  0.115634	 0.0576548	  0.145772	  0.248331	  0.337928	  0.375843	  0.326908	  0.255675	  0.196173	  0.143447
    33	     0	 0.0255485	 0.0422984	 0.0944462	   0.16569	  0.216905	  0.218199	  0.191052	  0.152454	   0.11702	  0.057629	  0.153747	  0.260835	  0.346021	  0.376256	  0.325626	  0.256752	  0.198576	  0.146265
    34	     0	 0.0253877	 0.0425479	 0.0947002	    0.1666	  0.219467	  0.221752	   0.19466	   0.15569	  0.120023	 0.0555286	  0.146381	  0.251052	  0.337697	  0.370799	  0.321898	  0.254219	  0.197941	  0.147277
    35	     0	 0.0257612	 0.0458566	  0.100047	  0.172525	  0.223971	  0.223159	  0.193207	  0.152222	  0.115577	 0.0600624	  0.156887	  0.259595	  0.343939	  0.374599	  0.321794	  0.251145	  0.193118	  0.141829
    36	     0	 0.0255338	 0.0433799	 0.0964032	  0.168677	  0.221114	  0.222205	   0.19414	  0.154603	  0.118937	 0.0571291	  0.150547	  0.256493	   0.34439	  0.377915	  0.327695	  0.258758	  0.201543	  0.150229
    37	     0	 0.0251889	 0.0413762	 0.0934806	  0.166151	  0.219569	  0.221972	  0.194904	  0.155886	  0.120248	 0.0545773	  0.144469	  0.251382	  0.340007	  0.374256	  0.325585	   0.25838	  0.202083	  0.150951
    38	     0	  0.025326	 0.0436508	 0.0972449	  0.169979	   0.22215	  0.222013	  0.192498	  0.151824	  0.115394	 0.0569985	  0.151143	  0.256159	  0.341984	  0.373449	   0.32101	  0.250493	  0.192552	  0.141348
    39	     0	 0.0257733	 0.0417079	 0.0942733	  0.168308	  0.222544	  0.224277	  0.195812	  0.155684	  0.119774	  0.054469	  0.142275	  0.250281	  0.342478	  0.378962	  0.327647	  0.256653	  0.199492	  0.148924
    40	     0	 0.0267617	 0.0432339	 0.0952651	  0.167304	  0.219894	  0.221533	  0.193781	  0.154267	  0.118367	 0.0574185	  0.148107	  0.252117	  0.339064	  0.373119	  0.324048	  0.255323	  0.197915	  0.146484
    41	     0	 0.0269241	 0.0420137	 0.0930996	  0.165355	  0.217788	  0.218246	  0.190201	  0.151504	  0.117122	 0.0581891	  0.147846	  0.251459	  0.340073	  0.375554	  0.325867	  0.257514	  0.201674	  0.152035
    42	     0	 0.0266497	 0.0432371	 0.0956121	  0.168654	  0.222431	  0.224352	  0.195995	  0.155713	  0.119381	 0.0569013	   0.14809	   0.25511	  0.345519	  0.381682	  0.331148	  0.259479	  0.200559	  0.148325
    43	     0	  0.025705	 0.0432856	 0.0966761	  0.169165	  0.220523	  0.220596	  0.192343	  0.153159	   0.11775	 0.0575739	  0.151849	  0.257602	  0.342578	  0.372877	  0.321992	  0.254132	  0.197721	   0.14706
    44	     0	 0.0254829	 0.0419765	 0.0932798	  0.164815	  0.218261	  0.221325	  0.194621	  0.155815	  0.120331	 0.0540605	  0.142025	  0.246557	  0.335064	  0.371813	  0.327099	    0.2612	  0.204169	  0.151972
    45	     0	 0.0275178	 0.0425639	 0.0939634	   0.16733	  0.220243	  0.219347	  0.189782	  0.150372	  0.116147	 0.0590221	  0.146317	  0.249184	  0.340551	   0.37772	  0.325914	   0.25626	  0.200279	  0.150918
    46	     0	 0.0254056	 0.0434381	 0.0971858	  0.170469	   0.22342	  0.224886	    0.1973	   0.15811	  0.122602	 0.0567457	  0.149916	   0.25383	  0.339256	    0.3731	   0.32617	   0.26051	  0.204768	  0.154045
    47	     0	 0.0274672	 0.0448657	 0.0981845	  0.171192	  0.222611	  0.220896	  0.191316	  0.152026	   0.11783	  0.060518	  0.153084	  0.255391	  0.341991	  0.375576	  0.324282	   0.25567	  0.200517	  0.151998
    48	     0	 0.0266787	 0.0443418	 0.0968142	  0.169792	    0.2241	   0.22748	  0.200019	  0.159507	  0.122032	  0.057425	  0.148727	  0.252758	  0.340856	  0.377229	  0.330766	  0.262123	  0.203187	  0.149706
    49	     0	 0.0277641	 0.0452471	 0.0975388	  0.169202	  0.220267	  0.219907	  0.191612	  0.152868	  0.118484	 0.0617517	  0.155756	  0.258118	  0.344221	    0.3778	  0.327521	  0.258619	  0.202832	  0.153526
