AdultTestsAgeSex				
0.07345	0.19992	0.55440	0.09672	0.07551
0.07958	0.21303	0.57172	0.08478	0.05089
0.08028	0.21623	0.57563	0.08337	0.04450
0.08446	0.22107	0.56565	0.08887	0.03995
ObsHCTprevAgeSex				
0.02920	0.02829	0.04897	0.04591	0.08874
0.01469	0.01791	0.04152	0.03774	0.07379
0.01230	0.01359	0.03752	0.03571	0.06177
0.01013	0.01159	0.03217	0.03099	0.05559
ObservedPrevHCT, SEprevHCT		
2004	0.2076	0.0292
2005	0.2387	0.0317
2006	0.2212	0.0227
2007	0.2398	0.0212
2008	0.2289	0.0202
2010	0.1748	0.0070
2012	0.1714	0.0074
2015	0.0990	0.0041
2016	0.1004	0.0042
2017	0.0853	0.0037
2018	0.0768	0.0034
2019	0.0575	0.0028
2020	0.0429	0.0025
2021	0.0339	0.0023
2022	0.0298	0.0022
2023	0.0254	0.0022
