     0	     0	 0.0225257	 0.0158279	  0.065348	  0.168653	  0.210643	  0.188231	  0.134513	 0.0915462	 0.0556925	 0.0470193	 0.0235358	 0.0180234	 0.0627179	  0.163238	  0.208772	  0.189108	   0.13588	 0.0921216	 0.0568717	 0.0497314	 0.0239558	 0.0219316	 0.0638388	   0.15866	  0.206949	  0.187586	  0.136436	 0.0916307	 0.0572271	 0.0517848	 0.0244155	 0.0240288	 0.0621103	  0.151088	  0.205816	  0.187388	  0.139285	 0.0926298	 0.0584699	 0.0547684	 0.0248302	 0.0252292	 0.0590401	  0.141574	  0.204035	  0.188181	  0.143521	 0.0948074	 0.0603241	 0.0584585	 0.0253225	 0.0266615	 0.0569796	  0.132387	  0.200578	  0.189135	  0.147459	 0.0973461	    0.0621	 0.0620316	  0.025681	 0.0269576	 0.0531221	  0.121163	  0.195179	  0.192147	  0.152837	  0.101802	  0.064791	 0.0663212
     1	     0	 0.0222966	 0.0154251	 0.0638595	  0.167378	  0.211146	   0.18936	  0.135296	 0.0917827	  0.055803	 0.0476529	  0.023235	 0.0174864	 0.0610473	  0.161673	  0.209424	  0.190551	  0.136908	 0.0924558	 0.0569585	 0.0502609	 0.0235883	 0.0211072	 0.0618076	  0.156785	  0.207729	  0.189416	  0.137806	 0.0921523	 0.0573558	 0.0522525	  0.023972	 0.0230542	 0.0599216	   0.14896	  0.206536	  0.189468	  0.140945	 0.0933269	 0.0586411	 0.0551755	 0.0242983	 0.0241674	 0.0567748	  0.139243	  0.204569	  0.190424	  0.145451	 0.0956961	 0.0605565	 0.0588189	 0.0246595	 0.0254706	 0.0546074	  0.129945	  0.200928	  0.191514	  0.149656	 0.0984494	 0.0624158	 0.0623553	 0.0249068	 0.0257305	 0.0507253	  0.118621	  0.195208	  0.194559	  0.155273	  0.103141	 0.0652126	 0.0666227
     2	     0	 0.0227536	 0.0159302	 0.0650464	  0.166971	  0.209213	  0.187596	  0.134599	 0.0921558	 0.0566462	 0.0490892	 0.0236886	 0.0181445	 0.0623681	  0.161345	   0.20724	  0.188571	   0.13608	 0.0928039	 0.0578574	 0.0519007	 0.0240048	 0.0220651	 0.0633785	   0.15654	  0.205308	  0.187204	  0.136787	 0.0924123	 0.0582544	 0.0540452	 0.0243238	 0.0241523	 0.0616763	  0.148952	  0.204045	  0.187084	  0.139714	  0.093453	 0.0595019	 0.0570979	 0.0245737	  0.025329	 0.0586698	  0.139548	  0.202129	  0.187898	     0.144	 0.0956521	 0.0613488	 0.0608521	 0.0248892	 0.0267307	 0.0566087	  0.130466	   0.19855	   0.18886	  0.148022	 0.0982406	 0.0631366	 0.0644968	 0.0250673	 0.0269638	 0.0528129	  0.119486	  0.193084	  0.191793	  0.153438	  0.102714	 0.0658186	 0.0688233
     3	     0	 0.0226203	 0.0161832	 0.0673515	  0.171116	  0.210813	   0.18666	  0.132774	 0.0902047	  0.055025	 0.0472526	 0.0236187	 0.0183228	 0.0645884	  0.165697	  0.209173	  0.187659	  0.134172	 0.0907626	 0.0561357	 0.0498701	 0.0240099	 0.0221945	 0.0655859	  0.161049	  0.207544	  0.186301	  0.134778	 0.0902802	 0.0564395	 0.0518176	 0.0244376	 0.0241866	  0.063637	  0.153384	  0.206648	  0.186335	  0.137704	 0.0913084	 0.0576482	 0.0547112	 0.0248261	 0.0252634	 0.0602918	  0.143745	   0.20511	  0.187404	  0.142038	 0.0935245	  0.059479	 0.0583174	 0.0252994	 0.0265808	 0.0579413	  0.134396	  0.201861	  0.188657	  0.146105	 0.0961114	 0.0612441	 0.0618046	 0.0256436	 0.0267634	 0.0537489	  0.122978	  0.196668	     0.192	  0.151642	  0.100614	 0.0639297	 0.0660122
     4	     0	 0.0220426	  0.015448	 0.0655894	  0.169315	  0.210797	  0.187911	  0.134214	 0.0914997	 0.0558412	 0.0473435	 0.0230625	 0.0175491	 0.0629016	  0.164178	   0.20919	  0.188803	  0.135467	 0.0919335	 0.0569251	 0.0499894	  0.023491	 0.0213299	 0.0639338	   0.15987	  0.207671	  0.187335	  0.135922	 0.0913068	 0.0571783	 0.0519617	 0.0239664	 0.0233874	 0.0621414	   0.15246	  0.206814	  0.187207	  0.138673	 0.0921746	 0.0583161	 0.0548614	 0.0243996	 0.0245853	 0.0590244	  0.143021	  0.205294	  0.188101	  0.142822	 0.0942276	 0.0600624	 0.0584617	 0.0248974	 0.0260089	 0.0569293	  0.133874	  0.202096	   0.18919	  0.146696	 0.0966476	 0.0617273	 0.0619337	 0.0252542	 0.0263166	 0.0530109	  0.122594	  0.196935	  0.192395	  0.152058	  0.101001	 0.0643131	 0.0661227
     5	     0	 0.0230027	 0.0165742	 0.0660274	  0.169089	  0.210456	  0.187541	  0.133789	 0.0908452	 0.0553034	 0.0473724	 0.0239661	 0.0188409	  0.063378	  0.163366	  0.208577	  0.188553	  0.135296	 0.0915162	  0.056479	 0.0500267	 0.0243189	 0.0228708	 0.0645114	  0.158443	  0.206638	   0.18716	  0.136009	 0.0911525	 0.0568639	 0.0520325	 0.0246799	 0.0248899	 0.0627266	  0.150687	  0.205456	  0.187124	   0.13903	  0.092285	 0.0581469	 0.0549737	 0.0249992	 0.0259103	 0.0595091	  0.141071	  0.203655	  0.188095	  0.143456	 0.0946091	 0.0600602	 0.0586352	 0.0254161	 0.0271314	 0.0571944	  0.131789	  0.200183	  0.189235	   0.14761	 0.0973171	 0.0619227	 0.0622005	  0.025688	 0.0272014	  0.053049	  0.120504	  0.194778	  0.192424	  0.153206	  0.101947	 0.0647112	 0.0664905
     6	     0	 0.0238001	 0.0173353	 0.0664161	   0.16996	  0.211225	  0.187122	  0.132458	 0.0894713	 0.0545539	 0.0476581	 0.0247337	 0.0196763	 0.0636647	  0.164147	  0.209462	  0.188281	  0.134061	 0.0901319	 0.0556469	 0.0501943	 0.0250138	 0.0236546	 0.0646164	  0.159123	  0.207667	  0.187093	  0.134923	 0.0898244	 0.0559917	 0.0520925	 0.0252547	 0.0257619	 0.0629017	  0.151276	  0.206539	   0.18719	  0.138017	 0.0909672	 0.0572021	 0.0548908	 0.0254055	 0.0269046	 0.0599189	  0.141605	   0.20474	  0.188257	   0.14248	 0.0932805	 0.0590268	 0.0583818	  0.025606	 0.0282405	 0.0579611	  0.132368	  0.201242	  0.189444	  0.146639	 0.0959581	 0.0607942	 0.0617468	 0.0256184	 0.0283179	 0.0541709	   0.12115	  0.195822	  0.192722	  0.152293	  0.100573	 0.0635002	 0.0658325
     7	     0	 0.0231129	 0.0170007	 0.0671488	   0.17106	   0.21107	  0.186498	  0.132335	  0.089656	 0.0546745	 0.0474449	 0.0242102	 0.0192062	 0.0642937	  0.165233	  0.209513	  0.187752	  0.133897	 0.0902531	 0.0557219	 0.0499207	 0.0247359	 0.0231384	 0.0651331	  0.160062	  0.207826	  0.186653	  0.134742	 0.0898984	 0.0560339	 0.0517778	   0.02526	 0.0250884	 0.0630953	  0.152019	  0.206844	  0.186913	  0.137895	 0.0910539	 0.0572554	 0.0545758	 0.0257398	 0.0260804	 0.0596491	  0.142069	  0.205165	  0.188186	  0.142469	 0.0934195	 0.0591223	 0.0581002	  0.026321	 0.0272977	 0.0571036	  0.132424	  0.201722	  0.189635	  0.146804	 0.0961951	 0.0609614	 0.0615364	 0.0267523	 0.0274444	 0.0528169	  0.120803	  0.196231	  0.193097	  0.152571	  0.100876	 0.0637221	 0.0656849
     8	     0	 0.0225721	 0.0161308	  0.065646	  0.169243	  0.211215	  0.188149	  0.133928	 0.0908233	 0.0552262	  0.047067	 0.0234656	 0.0182975	 0.0630067	  0.163641	  0.209373	  0.189212	  0.135461	 0.0914732	 0.0563819	  0.049689	  0.023786	 0.0222116	 0.0641508	  0.158825	  0.207491	  0.187849	  0.136188	 0.0910891	 0.0567448	 0.0516649	 0.0241394	 0.0242887	 0.0625412	   0.15116	   0.20628	  0.187752	  0.139152	 0.0921595	 0.0579777	 0.0545498	 0.0244391	 0.0254297	  0.059603	   0.14166	  0.204411	  0.188618	  0.143482	 0.0943992	 0.0598233	 0.0581343	  0.024803	 0.0267811	 0.0576467	  0.132539	  0.200855	  0.189624	  0.147519	 0.0970106	 0.0616096	 0.0616123	 0.0250413	 0.0269472	  0.053859	  0.121474	  0.195388	  0.192667	  0.152988	  0.101527	 0.0643097	 0.0657983
     9	     0	 0.0232724	 0.0164679	 0.0648888	  0.167315	  0.210301	  0.188676	  0.134875	 0.0915117	 0.0555415	 0.0471502	 0.0242641	 0.0188135	 0.0622298	  0.161481	  0.208166	   0.18963	  0.136443	 0.0922714	 0.0568092	 0.0498916	 0.0246287	 0.0228345	 0.0632769	   0.15652	  0.206065	  0.188198	   0.13722	 0.0919862	  0.057277	  0.051994	 0.0249874	 0.0250009	 0.0616284	  0.148747	  0.204605	  0.187999	  0.140242	 0.0931589	 0.0586172	 0.0550125	  0.025284	 0.0262204	  0.058714	  0.139182	  0.202477	  0.188711	  0.144616	  0.095495	 0.0605669	 0.0587344	 0.0256634	 0.0276436	 0.0568294	  0.130055	  0.198697	  0.189513	   0.14865	 0.0981771	 0.0624372	 0.0623347	 0.0258356	 0.0278332	  0.053145	  0.118996	  0.193032	  0.192329	  0.154116	  0.102796	 0.0652442	 0.0666727
