	         1.0097	      -0.317211	       -33.1634	       0.144818	      -0.339913	      -0.532699	        3.10117	       0.149106	     -0.0529747	     -0.0976837	       0.324442	       0.440947	      0.0679814	       0.138713	       0.047132
	      -0.317211	        388.354	        451.457	         2.6711	       -9.63788	        27.1516	        -2.4609	       -1.09054	       -2.59521	        6.01986	        1.18706	      -0.252556	        5.98064	        -17.497	       -3.14022
	       -33.1634	        451.457	         105783	        8.35664	        133.789	       -267.658	        400.799	        7.90024	       -40.2109	       -71.5397	        30.0964	       -18.4485	        79.6647	       -40.9516	        12.8374
	       0.144818	         2.6711	        8.35664	        15.7019	       -1.17317	       -2.37638	        2.98939	     -0.0162859	       0.226385	        1.03779	       0.288244	     -0.0656984	      -0.763452	       -3.64059	      0.0175962
	      -0.339913	       -9.63788	        133.789	       -1.17317	        132.961	       -9.97959	       -2.95544	       0.564433	        2.88728	        1.56941	       -2.18651	      -0.933225	       -1.00407	       0.388741	       0.897209
	      -0.532699	        27.1516	       -267.658	       -2.37638	       -9.97959	        306.672	        30.4213	        2.68088	        1.14658	        1.01512	      -0.253973	         6.3933	        7.02457	      0.0773264	        1.84955
	        3.10117	        -2.4609	        400.799	        2.98939	       -2.95544	        30.4213	        72.9617	       -6.78266	        3.01289	        3.89686	       -8.47864	          -14.4	        8.46705	       -21.4889	       -8.14896
	       0.149106	       -1.09054	        7.90024	     -0.0162859	       0.564433	        2.68088	       -6.78266	        5.94423	       0.093972	       0.719531	      -0.449002	       -1.08825	      0.0556224	      -0.768742	      -0.604841
	     -0.0529747	       -2.59521	       -40.2109	       0.226385	        2.88728	        1.14658	        3.01289	       0.093972	        23.9704	       -1.46923	       0.231533	        1.12243	       0.369604	       0.211119	       0.115582
	     -0.0976837	        6.01986	       -71.5397	        1.03779	        1.56941	        1.01512	        3.89686	       0.719531	       -1.46923	         29.365	        2.35138	        2.87784	        1.21801	       0.476057	      0.0613768
	       0.324442	        1.18706	        30.0964	       0.288244	       -2.18651	      -0.253973	       -8.47864	      -0.449002	       0.231533	        2.35138	        17.1102	      0.0644756	       0.401364	      -0.454628	      -0.798028
	       0.440947	      -0.252556	       -18.4485	     -0.0656984	      -0.933225	         6.3933	          -14.4	       -1.08825	        1.12243	        2.87784	      0.0644756	        34.9791	        2.25672	        -4.1576	       -1.48912
	      0.0679814	        5.98064	        79.6647	      -0.763452	       -1.00407	        7.02457	        8.46705	      0.0556224	       0.369604	        1.21801	       0.401364	        2.25672	        131.601	       -5.19084	      -0.811665
	       0.138713	        -17.497	       -40.9516	       -3.64059	       0.388741	      0.0773264	       -21.4889	      -0.768742	       0.211119	       0.476057	      -0.454628	        -4.1576	       -5.19084	        219.594	       0.245264
	       0.047132	       -3.14022	        12.8374	      0.0175962	       0.897209	        1.84955	       -8.14896	      -0.604841	       0.115582	      0.0613768	      -0.798028	       -1.48912	      -0.811665	       0.245264	        11.6223
