14	48975	0.104481	0.383289	2.051870	0.221709	0.122066	3.482140	0.084590	0.665182	0.949867	0.576274	0.656718	0.011960	0.006182	0.116565	13.105000	0.942331	0.104877	1.272010	35.207300	21.777500	47.1607	29.3203	0.730038	2.460030	33.22960	21.62640	0.774177	1.507030	1.236660	0.028089	0.989914	0.02225	0.226736	0.055631	0.285769	0.00152473	0.112941	5.87424	0.297138	0.333024	4.197120	0.05936	0.741281	0.348025	0.497355163	0.989903769	1.012138657	0.116671015
15	104368	0.103636	0.394446	2.079890	0.258134	0.117648	3.600430	0.078465	0.646874	0.979832	0.640425	0.711776	0.012178	0.006188	0.084699	13.137500	0.971374	0.124354	1.222560	34.547700	21.117500	37.1778	24.3971	0.797917	3.021480	23.06720	23.29220	0.726409	1.442930	1.223560	0.033166	0.995395	0.02206	0.207022	0.050106	0.285714	0.00191839	0.109047	6.02444	0.283660	0.326236	3.501630	0.0411495	0.72105	0.358416	0.577583817	0.984783493	1.177106173	0.008953484
16	86077	0.105528	0.367961	2.029830	0.250603	0.120120	3.549190	0.077154	0.750255	0.970617	0.622171	0.699630	0.011125	0.006512	0.092879	13.036400	0.955464	0.123693	1.273060	33.654200	20.282700	39.2310	24.0819	0.737080	3.303640	32.72220	24.05830	0.844368	1.483220	1.301590	0.029379	0.992127	0.02654	0.229080	0.056330	0.306265	0.00191806	0.114199	6.24590	0.292277	0.320592	3.312650	0.0455584	0.749705	0.299691	0.744059101	1.014701141	0.636687667	-0.094885093
17	99235	0.106965	0.372064	2.096230	0.251940	0.117160	3.530100	0.079357	0.647416	0.978121	0.640448	0.663050	0.012223	0.006025	0.132442	13.179000	0.953437	0.122652	1.285030	34.201600	20.595300	43.7764	26.1209	0.786595	3.604310	30.50530	23.07490	0.704412	1.692560	1.363440	0.051460	0.992567	0.02592	0.191264	0.052357	0.310822	0.00159784	0.119698	5.64463	0.280595	0.325643	3.560200	0.042674	0.724363	0.380763	0.385782659	0.97775734	1.044122688	0.132109699
18	54338	0.100345	0.374277	2.005590	0.203297	0.131402	3.541780	0.078396	0.709194	0.888525	0.470903	0.766510	0.011326	0.006364	0.087288	12.731100	0.928735	0.102993	1.323930	36.037600	24.046400	43.3528	24.5623	0.607883	2.781880	26.47160	21.28500	0.720474	2.121550	1.736570	0.038602	0.994906	0.02157	0.214259	0.049279	0.313247	0.00120561	0.120951	6.15566	0.292681	0.296447	4.216670	0.0433202	0.738984	0.36525	0.332421555	0.947932283	0.882292266	-0.059399407
19	45281	0.104226	0.367286	2.086570	0.206761	0.119023	3.554540	0.076314	0.714193	0.942335	0.561636	0.740779	0.011154	0.006219	0.135419	12.774800	0.939286	0.123392	1.320320	34.357900	21.801600	40.4954	24.0942	0.792602	3.960870	35.19050	21.68440	0.685844	1.173930	0.924643	0.047180	0.995817	0.02273	0.213735	0.054069	0.326359	0.00147661	0.131617	6.43271	0.301277	0.301857	3.835910	0.0524829	0.729429	0.360046	0.442430981	0.984468211	1.048556471	0.030343147
20	52072	0.101075	0.382761	2.051570	0.208656	0.125882	3.484470	0.083729	0.749282	0.850696	0.492593	0.640648	0.011481	0.006460	0.092241	12.684900	0.926641	0.097911	1.327500	35.472900	23.434300	48.9962	22.4360	0.674442	2.213620	33.61650	24.42410	0.804656	0.924065	0.822337	0.007800	0.994686	0.02214	0.232198	0.056751	0.283108	0.00148164	0.108348	6.24460	0.313575	0.327564	6.017790	0.0596522	0.747284	0.367685	0.578868432	0.879711513	1.433315235	0.020324402
21	102365	0.103029	0.385728	2.038400	0.243752	0.121248	3.702030	0.077567	0.690934	0.971341	0.614053	0.790751	0.011504	0.006167	0.116504	13.013800	0.945083	0.116637	1.228940	34.575800	21.554000	41.7335	22.4019	0.726197	3.642720	23.12590	21.71960	0.796627	1.500660	1.265340	0.037270	0.992560	0.02456	0.211884	0.050449	0.295461	0.00170201	0.103437	5.99854	0.293580	0.314907	3.117770	0.0429392	0.736184	0.354103	0.568531291	0.989534426	1.077412289	0.150185687
22	45425	0.111034	0.349077	2.108760	0.187796	0.123180	3.314100	0.083230	0.702817	0.944127	0.518741	0.704829	0.011326	0.006249	0.131134	12.699700	0.947280	0.108398	1.312240	34.639800	21.748800	46.2284	23.6598	0.727381	3.989540	30.10080	22.46460	0.737299	0.951476	0.757580	0.042321	0.992495	0.02366	0.235395	0.058278	0.340877	0.00155696	0.155367	6.47396	0.317875	0.305831	4.146240	0.0643407	0.749979	0.299772	0.441805519	1.04507411	0.988471227	0.008199434
23	73586	0.099150	0.401099	1.934380	0.257861	0.119186	3.664900	0.075640	0.692735	0.971526	0.605946	0.728996	0.011605	0.006151	0.103341	13.174100	0.943664	0.121109	1.225280	34.130700	21.431300	38.1371	27.5321	0.729998	3.480200	29.88170	24.35550	0.731440	1.416340	1.247640	0.022225	0.993551	0.02601	0.177821	0.044792	0.254734	0.00151543	0.104272	5.47077	0.264829	0.328440	3.479210	0.0405231	0.728052	0.380085	0.205339503	1.070027263	0.847915008	0.066979274
24	63535	0.104907	0.372393	1.979430	0.233421	0.120381	3.514000	0.077048	0.735743	0.942178	0.509618	0.661916	0.011363	0.006015	0.130352	12.947200	0.949588	0.120715	1.277810	34.518800	21.843100	41.3791	23.3478	0.753824	3.354090	26.00240	22.62000	0.797167	1.341100	1.158670	0.032459	1.000030	0.02488	0.179837	0.048853	0.303282	0.00166833	0.125359	5.94562	0.284425	0.318616	4.258700	0.0514389	0.761798	0.357932	0.440689686	0.903853238	0.861998882	-0.123893165
25	31769	0.104945	0.365830	2.003710	0.201825	0.123237	3.491930	0.084914	0.660452	0.945319	0.584502	0.800347	0.011933	0.006163	0.137946	12.567300	0.940614	0.099315	1.306920	35.208300	23.008400	41.9639	26.3944	0.825692	3.724750	34.48310	22.71780	0.722954	1.194220	1.081620	0.019925	0.990652	0.02104	0.223292	0.064569	0.297734	0.00136879	0.111841	5.95334	0.297808	0.319043	4.225780	0.0677848	0.722931	0.373166	0.535789647	1.017081598	0.733633446	-0.03484682
26	88172	0.104856	0.372378	1.989760	0.240301	0.116248	3.524830	0.078336	0.715348	0.968654	0.6218	0.709586	0.011740	0.006234	0.108299	13.168100	0.951363	0.122233	1.235400	34.028900	20.947000	42.4297	22.5496	0.759849	3.506190	30.58650	21.45370	0.777795	1.319560	1.150300	0.021138	0.992489	0.02511	0.192031	0.054026	0.271377	0.00173859	0.109111	6.14966	0.273107	0.325304	3.281350	0.0497853	0.764527	0.350919	0.575418602	0.997754187	1.255014025	-0.130218683
27	75189	0.100573	0.388574	1.993540	0.251026	0.116314	3.660970	0.075344	0.678844	0.969124	0.61483	0.698560	0.012095	0.006120	0.109597	12.961100	0.951532	0.116630	1.295070	34.377100	21.015800	45.3335	24.7125	0.800320	3.474410	32.89180	23.93680	0.764581	1.276060	1.154740	0.013836	0.992477	0.02323	0.181926	0.047033	0.282111	0.00176647	0.111305	5.70050	0.275567	0.317272	2.819620	0.0429081	0.757021	0.363421	0.657685005	1.080464967	0.765644685	-0.017283181
28	42161	0.101503	0.369524	2.052670	0.202791	0.125939	3.454170	0.081452	0.720389	0.903308	0.502357	0.748016	0.010895	0.006386	0.121685	12.858500	0.940171	0.110756	1.297010	35.230100	22.958900	46.6591	26.0660	0.700151	2.926870	32.69920	21.58300	0.728078	0.984979	0.816805	0.021207	0.996775	0.02055	0.237730	0.059928	0.355532	0.00171971	0.125918	6.37396	0.306742	0.313993	3.813120	0.0594119	0.734303	0.342507	0.426947152	0.952753725	1.07370103	0.128536631
29	45041	0.104753	0.346525	2.104550	0.171064	0.132239	3.411050	0.084660	0.643725	0.963113	0.581983	0.777069	0.011814	0.006086	0.123034	12.942000	0.932395	0.106876	1.277540	35.119800	22.262200	46.4351	19.7912	0.800258	3.153840	33.12330	22.51490	0.757756	0.869376	0.730999	0.033266	0.991418	0.02318	0.263343	0.079637	0.415031	0.00122771	0.127882	7.35334	0.327723	0.281179	3.918480	0.0637283	0.715877	0.38743	0.448384747	0.982368548	1.139989965	0.104115603
30	93571	0.105048	0.378922	2.035740	0.260356	0.115949	3.601620	0.078320	0.679978	0.954901	0.519251	0.778047	0.011406	0.006126	0.124601	12.759900	0.942235	0.104607	1.291360	34.660900	21.810600	39.7716	27.7628	0.760660	3.926830	27.75750	23.09560	0.682965	1.370530	1.218450	0.032258	0.993691	0.02377	0.197436	0.055370	0.290657	0.001589	0.110366	6.04127	0.303277	0.337690	2.875180	0.044996	0.745803	0.368455	0.683833257	0.970613483	1.222945485	0.072945738
31	86299	0.104640	0.380198	2.052660	0.261888	0.118940	3.557160	0.078276	0.660367	0.962543	0.553335	0.739309	0.011724	0.006082	0.107353	12.999500	0.945680	0.119270	1.238150	34.288800	21.506300	41.6910	22.2995	0.773489	3.557910	33.87030	24.62420	0.721286	1.723950	1.479300	0.040652	0.991686	0.02510	0.231223	0.057565	0.294953	0.00141674	0.106844	6.00237	0.284944	0.338343	3.218850	0.0488902	0.748268	0.293788	0.512910397	0.970785665	0.84535128	-0.20625628
32	62931	0.103907	0.370916	1.999720	0.204766	0.123783	3.573340	0.079930	0.785802	0.952661	0.548131	0.720048	0.010750	0.006264	0.122567	13.125200	0.948212	0.135488	1.257610	33.704900	21.474700	41.6353	25.8022	0.721210	3.360840	28.23540	22.77740	0.766523	1.532960	1.339830	0.033168	0.998067	0.02513	0.194727	0.055411	0.325678	0.001667	0.120641	5.88595	0.304348	0.301643	4.659540	0.0531421	0.74527	0.380194	0.325485742	1.002999383	1.06029942	-0.014793709
33	102819	0.108989	0.373833	2.130610	0.262990	0.117114	3.571970	0.077792	0.615951	0.981698	0.604681	0.708114	0.012967	0.005745	0.127466	12.953900	0.963676	0.118431	1.267990	33.908700	20.034700	40.2595	25.5472	0.803320	3.571190	26.04830	20.93760	0.717008	1.561280	1.338770	0.028221	0.994066	0.02408	0.223169	0.056493	0.321120	0.00158389	0.118447	6.14217	0.291271	0.334589	3.497420	0.0459509	0.737758	0.305907	0.649856357	1.015900758	0.8803265	-0.015023836
34	99115	0.104466	0.390747	2.074220	0.261683	0.118527	3.538840	0.077481	0.650812	0.973668	0.6049	0.683557	0.011786	0.006020	0.139618	12.989000	0.951527	0.115350	1.316220	34.048200	21.079000	43.7764	26.1209	0.786595	4.299380	30.50530	23.07490	0.704412	1.692560	1.363440	0.051460	0.993450	0.02521	0.192689	0.050811	0.338565	0.00151108	0.119184	5.62708	0.281980	0.331211	3.560200	0.0398961	0.720112	0.384748	0.393578006	1.059449773	0.878591009	0.053181116
35	91963	0.105048	0.378922	2.035740	0.260356	0.115949	3.601620	0.078320	0.691924	0.954748	0.522397	0.756598	0.011534	0.006082	0.114993	12.934300	0.957839	0.126819	1.274410	33.996100	21.418200	43.5652	27.3421	0.776155	3.522980	29.49760	22.84320	0.659459	1.358470	1.120340	0.027759	0.994275	0.02424	0.197436	0.055370	0.290657	0.0014505	0.110366	6.04127	0.303277	0.337690	2.843630	0.044996	0.747238	0.368455	0.291934557	1.02648101	0.84272246	-0.257145443
36	73911	0.101355	0.394628	1.920850	0.261392	0.120073	3.636130	0.074959	0.693505	0.962869	0.572633	0.762990	0.011923	0.006056	0.117967	12.847700	0.948673	0.111892	1.258920	34.509300	21.525700	42.7015	27.7150	0.749068	3.641130	28.28890	22.20420	0.795309	1.509920	1.336260	0.013473	0.991618	0.02452	0.173576	0.043432	0.269603	0.00143327	0.107377	5.29750	0.256825	0.325449	2.902990	0.0366247	0.736254	0.359736	0.272341122	0.940767498	1.085309023	-0.013607824
37	97901	0.104466	0.390747	2.074220	0.261683	0.118527	3.538840	0.077481	0.680343	0.972142	0.591228	0.745623	0.011769	0.006065	0.141991	12.781900	0.948627	0.111513	1.270140	34.229800	21.463700	38.2462	20.0364	0.775850	4.060300	30.56410	23.54420	0.688330	1.526780	1.276690	0.048220	0.992281	0.02414	0.192689	0.050811	0.338565	0.00152438	0.119184	5.62708	0.281980	0.331211	3.054700	0.0398961	0.739373	0.384748	0.350380956	0.964953743	0.806983184	0.16688321
38	90908	0.105048	0.378922	2.035740	0.260356	0.115949	3.601620	0.078320	0.691924	0.954748	0.522397	0.756598	0.011534	0.006082	0.114993	12.934300	0.957839	0.126819	1.274410	33.996100	21.418200	44.2220	25.3537	0.789989	3.522980	30.34800	20.80160	0.704620	1.174790	0.996911	0.015845	0.994275	0.02424	0.197436	0.055370	0.290657	0.0014505	0.110366	6.04127	0.303277	0.337690	3.836090	0.044996	0.747238	0.368455	0.673544713	1.045152466	1.053015215	0.101261384
39	83433	0.103791	0.383030	1.939660	0.254507	0.119687	3.605980	0.076697	0.754471	0.967449	0.672725	0.681493	0.011326	0.006600	0.095317	13.317900	0.951364	0.112734	1.202880	33.924200	21.227000	38.6147	25.4001	0.759883	2.817930	25.78490	26.95840	0.758850	1.877390	1.597200	0.033561	0.991345	0.02322	0.177366	0.049325	0.285460	0.00190044	0.109325	5.49469	0.271735	0.323571	3.097420	0.0445769	0.766984	0.371327	0.36935199	0.963482961	0.840867215	0.044864036
40	87903	0.104856	0.372378	1.989760	0.240301	0.116248	3.524830	0.078336	0.674103	0.971211	0.598362	0.722436	0.011804	0.006164	0.105061	13.075000	0.952472	0.120983	1.269970	33.976400	20.506300	41.4674	22.1184	0.776508	3.303420	26.55660	22.22780	0.760288	1.486510	1.255580	0.027427	0.991216	0.02398	0.192031	0.054026	0.271377	0.00164585	0.109111	6.14966	0.273107	0.325304	3.802370	0.0497853	0.76465	0.350919	0.455331946	1.026935873	0.913885929	-0.031490817
41	54595	0.100345	0.374277	2.005590	0.203297	0.131402	3.541780	0.078396	0.700081	0.898737	0.524003	0.753584	0.011604	0.006156	0.108290	12.870700	0.927196	0.112957	1.290260	35.620200	23.450900	43.3528	24.5623	0.607883	2.811220	26.47160	21.28500	0.720474	2.121550	1.736570	0.038602	0.996160	0.02078	0.214259	0.049279	0.313247	0.00144604	0.120951	6.15566	0.292681	0.296447	4.216670	0.0433202	0.717464	0.36525	0.265001392	1.034678782	0.690397603	0.088549787
42	88307	0.106993	0.361231	2.053050	0.249345	0.117382	3.521770	0.077219	0.715348	0.968654	0.6218	0.709586	0.011740	0.006234	0.108299	13.168100	0.951363	0.122233	1.235400	34.028900	20.947000	44.2220	25.3537	0.789989	3.506190	30.34800	20.80160	0.704620	1.174790	0.996911	0.015845	0.992489	0.02511	0.217820	0.055414	0.297476	0.00173859	0.121847	6.54815	0.285498	0.326644	3.836090	0.0487187	0.764527	0.290309	0.287774156	1.020543288	1.164806539	0.08060053
43	104027	0.103636	0.394446	2.079890	0.258134	0.117648	3.600430	0.078465	0.661334	0.981067	0.577286	0.697792	0.012039	0.006036	0.106969	12.830500	0.957189	0.111981	1.288410	34.208400	20.975200	37.1778	24.3971	0.797917	3.757300	23.06720	23.29220	0.726409	1.442930	1.223560	0.033166	0.993638	0.02378	0.207022	0.050106	0.285714	0.00160957	0.109047	6.02444	0.283660	0.326236	3.501630	0.0411495	0.735982	0.358416	0.373533341	0.890895651	1.0247434	0.031820603
44	96360	0.104466	0.390747	2.074220	0.261683	0.118527	3.538840	0.077481	0.670513	0.965375	0.584499	0.640184	0.011847	0.005976	0.131806	12.706700	0.942190	0.106550	1.377490	34.462300	20.719700	44.0191	29.1944	0.757457	4.080480	33.86430	21.42630	0.688355	1.834650	1.393190	0.059227	0.992412	0.02776	0.192689	0.050811	0.338565	0.00154374	0.119184	5.62708	0.281980	0.331211	3.553750	0.0398961	0.723884	0.384748	0.490104944	0.940501368	1.014419766	0.106710374
45	53398	0.103084	0.385172	2.026940	0.216544	0.124798	3.446890	0.084169	0.749282	0.850696	0.492593	0.640648	0.011481	0.006460	0.092241	12.684900	0.926641	0.097911	1.327500	35.472900	23.434300	41.5772	22.7447	0.734273	2.213620	28.92050	21.82040	0.819311	1.169760	0.977694	0.039221	0.994686	0.02214	0.227636	0.054719	0.279720	0.00148164	0.108375	5.58950	0.297541	0.329867	4.638820	0.0564038	0.747284	0.353996	0.5438038	1.037565158	1.608023167	-0.089645281
46	93496	0.105048	0.378922	2.035740	0.260356	0.115949	3.601620	0.078320	0.679978	0.954901	0.519251	0.778047	0.011406	0.006126	0.124601	12.759900	0.942235	0.104607	1.291360	34.660900	21.810600	50.3659	22.5372	0.846726	3.926830	40.17790	29.24670	0.644935	1.302600	1.162340	0.011553	0.993691	0.02377	0.197436	0.055370	0.290657	0.001589	0.110366	6.04127	0.303277	0.337690	5.232200	0.044996	0.745803	0.368455	0.580801128	0.994709548	0.956817476	0.107181951
47	54498	0.100345	0.374277	2.005590	0.203297	0.131402	3.541780	0.078396	0.709194	0.888525	0.470903	0.766510	0.011326	0.006364	0.087288	12.731100	0.928735	0.102993	1.323930	36.037600	24.046400	43.3528	24.5623	0.607883	2.781880	26.47160	21.28500	0.720474	2.121550	1.736570	0.038602	0.994906	0.02157	0.214259	0.049279	0.313247	0.00120561	0.120951	6.15566	0.292681	0.296447	4.216670	0.0433202	0.738984	0.36525	0.605343216	0.991254664	0.880283236	0.009126397
48	67248	0.104816	0.384009	1.971040	0.245656	0.117149	3.506610	0.079785	0.678547	0.983434	0.602356	0.689649	0.011642	0.006020	0.157917	12.718200	0.952345	0.120287	1.309920	33.596300	20.075800	39.1906	25.0896	0.765317	5.423870	21.15990	23.27520	0.778161	1.676550	1.343400	0.039143	0.993901	0.02803	0.191541	0.058673	0.279113	0.00179661	0.114509	5.46332	0.286176	0.337473	3.376720	0.0508067	0.773918	0.368384	0.863701004	1.096331201	0.640414302	-0.10342412
49	54684	0.100345	0.374277	2.005590	0.203297	0.131402	3.541780	0.078396	0.68738	0.929713	0.53901	0.794342	0.011647	0.006143	0.098993	13.052900	0.928067	0.111916	1.298430	35.623400	23.442900	43.3528	24.5623	0.607883	2.757020	26.47160	21.28500	0.720474	2.121550	1.736570	0.038602	0.994915	0.02107	0.214259	0.049279	0.313247	0.00141645	0.120951	6.15566	0.292681	0.296447	4.216670	0.0433202	0.717528	0.36525	0.271585972	0.883651488	1.155442293	-0.05972857
50	102920	0.111194	0.354913	2.193390	0.285642	0.118410	3.600590	0.076468	0.613737	0.984452	0.60363	0.661519	0.012009	0.006106	0.120384	13.260000	0.963760	0.128808	1.255070	33.775400	20.174900	41.9363	22.8851	0.760302	3.894380	28.58640	20.98930	0.737545	1.519940	1.241790	0.033211	0.995055	0.02537	0.241253	0.059547	0.310036	0.00164527	0.110588	6.25680	0.281669	0.338978	3.936380	0.0423955	0.72911	0.312966	0.730904972	1.045821505	0.978120027	-0.02691793
51	98756	0.104466	0.390747	2.074220	0.261683	0.118527	3.538840	0.077481	0.668948	0.979299	0.597443	0.685314	0.011745	0.005908	0.148378	12.963900	0.950399	0.122411	1.333260	33.974400	21.165000	43.7764	26.1209	0.786595	4.441210	30.50530	23.07490	0.704412	1.692560	1.363440	0.051460	0.995366	0.02584	0.192689	0.050811	0.338565	0.00147758	0.119184	5.62708	0.281980	0.331211	3.560200	0.0398961	0.711503	0.384748	0.563882344	0.926711601	1.284336589	0.000519085
52	96305	0.104466	0.390747	2.074220	0.261683	0.118527	3.538840	0.077481	0.670513	0.965375	0.584499	0.640184	0.011847	0.005976	0.131806	12.706700	0.942190	0.106550	1.377490	34.462300	20.719700	44.0191	29.1944	0.757457	4.080480	33.86430	21.42630	0.688355	1.834650	1.393190	0.059227	0.992412	0.02776	0.192689	0.050811	0.338565	0.00154374	0.119184	5.62708	0.281980	0.331211	3.553750	0.0398961	0.723884	0.384748	0.475878661	1.041698671	1.05894963	-0.070132293
53	45425	0.111034	0.349077	2.108760	0.187796	0.123180	3.314100	0.083230	0.702817	0.944127	0.518741	0.704829	0.011326	0.006249	0.131134	12.699700	0.947280	0.108398	1.312240	34.639800	21.748800	46.2284	23.6598	0.727381	3.989540	30.10080	22.46460	0.737299	0.951476	0.757580	0.042321	0.992495	0.02366	0.235395	0.058278	0.340877	0.00155696	0.155367	6.47396	0.317875	0.305831	4.146240	0.0643407	0.749979	0.299772	0.338766937	0.958206966	1.124415861	-0.151463288
54	93875	0.105048	0.378922	2.035740	0.260356	0.115949	3.601620	0.078320	0.707972	0.965735	0.6114	0.571892	0.011837	0.006153	0.103349	13.196400	0.956856	0.124152	1.265860	34.024500	20.824100	39.1038	24.3143	0.719429	2.869990	30.52820	22.57590	0.690695	1.890160	1.591040	0.046847	0.994852	0.02529	0.197436	0.055370	0.290657	0.00182743	0.110366	6.04127	0.303277	0.337690	2.667000	0.044996	0.775351	0.368455	0.762681474	1.070365311	0.755173349	-0.061859835
