0	34906	0.580845	0.912841	14.699700	1.297000	0.078924	33.127000	23.745800	36.339200	20.192200	0.633522	33.995500	17.118000	0.537817	1.112800	1.019430	0.130887	1.153070	1.255090	0.025003	0.046146	0.032737	0.025331	0.006723	0.607317	0.015942	0.041408	0.022833	0.007988	0.002393	0.946739	1.762230	0.771284	1.064930	0.969212	0.667387	0.038234	0.352098	0.983792	0.901852	-0.138476	0.233956	0.002640	66.774000	1.097340
1	31249	0.598672	0.864946	14.449100	1.239040	0.089222	33.831400	23.074900	38.023900	19.231800	0.631458	34.541000	17.033000	0.529558	1.075550	0.950804	0.132333	1.143300	1.188160	0.023055	0.048500	0.033368	0.026581	0.006203	0.637065	0.014087	0.038541	0.020912	0.008052	0.002259	0.901936	1.697850	0.889818	1.146900	0.893259	0.688917	0.054132	0.286110	1.014944	1.012725	-0.067728	0.305765	0.002035	72.858200	1.170310
2	32199	0.663880	0.863715	14.485400	1.257020	0.103668	32.681500	23.184700	39.343200	19.495800	0.625398	31.376100	17.454600	0.518768	1.330070	0.901462	0.153832	1.114130	1.143780	0.023569	0.046635	0.034811	0.026728	0.006240	0.642991	0.013788	0.038492	0.018399	0.008575	0.002207	0.920011	1.737630	1.144325	1.129720	0.863611	0.710016	0.057702	0.429058	1.035901	0.911758	-0.096038	0.310654	0.003064	40.486400	1.149040
3	37322	0.694364	0.851508	14.539500	1.248220	0.087885	32.435900	22.388300	41.159200	18.949200	0.630175	32.010400	17.724000	0.515234	1.089850	1.034480	0.131341	1.175150	1.203810	0.024888	0.043160	0.032914	0.022866	0.006695	0.639727	0.013234	0.040930	0.021770	0.008776	0.002334	0.945253	1.570500	0.970935	1.126380	0.901078	0.686767	0.069400	0.357047	0.994580	1.400809	-0.037628	0.073086	0.002055	60.732700	1.138830
4	36687	0.637051	0.887160	14.702500	1.257710	0.076011	33.209600	23.435500	38.573800	18.827300	0.634620	32.069500	18.069700	0.536813	1.139390	1.020380	0.133454	1.139750	1.207700	0.025087	0.046642	0.033084	0.023676	0.007027	0.629275	0.015959	0.041082	0.025468	0.009327	0.002323	0.873931	1.681070	0.938021	1.032470	0.946115	0.665858	0.069280	0.612899	1.001036	0.872083	-0.230923	0.286662	0.002478	65.058000	1.127730
5	31150	0.654295	0.856037	14.748200	1.233430	0.096474	32.534400	22.366900	35.096300	20.776000	0.657707	32.535500	16.792500	0.516545	1.225280	0.928824	0.128637	1.155000	1.182360	0.021873	0.048616	0.035090	0.025941	0.006958	0.627669	0.013234	0.040930	0.021770	0.008776	0.002334	0.945253	1.981620	1.009610	1.126380	0.901078	0.733868	0.069400	0.691725	1.093345	0.873804	-0.031087	0.227010	0.001327	117.492000	1.160170
6	23021	0.621941	0.836025	14.658500	1.290300	0.075197	32.797300	23.378800	36.730500	19.901400	0.586981	32.609600	16.937300	0.535157	1.175670	0.942090	0.130179	1.212040	1.269380	0.025547	0.043070	0.033978	0.021537	0.006471	0.628524	0.013234	0.042793	0.017131	0.007722	0.002123	0.963714	1.792370	0.779615	1.034100	0.823522	0.665655	0.044401	0.349637	0.952641	1.128850	-0.170359	0.361305	0.000770	151.950000	1.128010
7	19079	0.602377	0.847269	14.533600	1.303580	0.075860	32.645100	23.057000	38.984900	20.555700	0.670530	32.891600	18.122300	0.588747	1.427470	0.841562	0.165246	1.142910	1.215900	0.023941	0.048705	0.033881	0.025653	0.007021	0.618238	0.016040	0.037466	0.018296	0.007846	0.002102	0.955098	1.751510	0.987280	1.082140	0.877745	0.694544	0.037482	0.664559	0.929167	1.318898	0.197119	0.228299	0.001943	87.672800	1.117500
8	34157	0.594874	0.928802	14.874500	1.238400	0.101342	33.304300	23.555500	39.912300	18.300800	0.654397	32.193600	18.031300	0.525856	1.174430	1.012100	0.141296	1.126970	1.189230	0.022715	0.046568	0.033591	0.026542	0.006324	0.626261	0.013165	0.040602	0.019331	0.008334	0.002085	0.915346	1.770260	0.917110	1.134930	0.856907	0.572968	0.068070	0.560833	0.914922	0.911175	-0.210154	0.343714	0.002770	39.669200	1.122700
9	24034	0.624230	0.878152	14.754700	1.297290	0.096899	32.632700	22.769500	35.555800	20.875200	0.605485	30.231000	17.031700	0.483997	1.145130	1.145500	0.087218	1.167510	1.247610	0.024107	0.050027	0.032952	0.025757	0.006833	0.625432	0.014098	0.042152	0.019290	0.007613	0.002244	0.958529	1.782010	0.940313	1.081000	0.895125	0.654600	0.039468	0.365410	1.010119	0.732858	-0.180606	0.141907	0.001305	88.859100	1.106130
10	31277	0.594874	0.928802	14.874500	1.238400	0.101342	33.304300	23.555500	34.370100	20.546900	0.705336	33.396300	16.348400	0.496955	1.138330	0.964027	0.126824	1.126970	1.189230	0.022715	0.046568	0.033591	0.026542	0.006324	0.626261	0.014181	0.038086	0.020104	0.008798	0.002359	0.886999	1.787810	0.959150	1.015680	0.847925	0.572968	0.063235	0.288368	0.939816	1.100673	-0.134464	0.265992	0.004564	33.482000	1.114170
11	24142	0.612307	0.906524	14.765600	1.288140	0.073381	33.338000	23.771100	35.555800	20.875200	0.605485	30.231000	17.031700	0.483997	1.145130	1.145500	0.087218	1.141750	1.204130	0.023791	0.042287	0.034113	0.022587	0.006434	0.615353	0.014849	0.039455	0.015709	0.007965	0.002134	0.954397	1.782010	0.784687	1.161070	0.865692	0.700437	0.038500	0.237807	0.919516	1.303189	-0.184696	0.411575	0.002346	63.187800	1.105500
12	32036	0.654515	0.833235	14.637700	1.272520	0.089713	33.091700	22.788600	38.940300	18.712100	0.680852	32.282200	16.090500	0.521589	1.184470	0.860013	0.135709	1.147630	1.192860	0.025343	0.044343	0.035002	0.026128	0.006198	0.633395	0.014461	0.038860	0.024688	0.008202	0.002257	0.865574	1.617860	0.724296	1.108490	0.892617	0.773404	0.079180	0.466912	0.924258	1.121254	0.063259	0.138459	0.002233	75.923200	1.140360
13	31249	0.637637	0.864387	14.644800	1.264900	0.084973	32.888100	22.419400	38.990800	19.297200	0.617619	32.178600	17.561600	0.537140	1.137900	0.944235	0.144287	1.161810	1.216960	0.023611	0.047497	0.033392	0.025442	0.006582	0.646204	0.014062	0.038962	0.019746	0.006712	0.002224	0.933811	1.734000	1.332295	1.088270	0.867592	0.780883	0.040510	0.509921	0.976587	1.122590	-0.026687	0.154074	0.002016	58.937200	1.114340
14	19763	0.642098	0.903132	14.411300	1.242200	0.092998	33.018900	23.235900	41.440400	19.830300	0.635879	29.519900	18.494200	0.539548	1.192270	0.815353	0.148794	1.106120	1.139230	0.024404	0.048672	0.034040	0.026274	0.006207	0.624900	0.016434	0.043552	0.020589	0.008488	0.002379	0.933424	1.665820	0.953231	1.038250	0.940710	0.720297	0.030888	0.497355	0.989904	1.091567	0.026671	0.327926	0.001812	60.752400	1.111940
15	37884	0.595714	0.887081	14.988200	1.251300	0.089839	32.622200	22.855100	41.159200	18.949200	0.630175	32.010400	17.724000	0.515234	1.089850	1.034480	0.131341	1.190130	1.227070	0.023341	0.044790	0.033054	0.025388	0.006962	0.610143	0.016040	0.037466	0.018296	0.007846	0.002102	0.955098	1.570500	0.908376	1.082140	0.877745	0.675242	0.037482	0.577584	0.984783	1.189724	-0.081047	0.129404	0.001892	77.417800	1.133850
16	30458	0.633216	0.884256	14.689700	1.277180	0.081954	33.050600	23.361000	38.731300	20.239400	0.614741	31.936400	16.985200	0.518663	1.212250	0.954962	0.130247	1.129230	1.216820	0.023137	0.049785	0.033610	0.024997	0.006589	0.648387	0.012784	0.043029	0.020868	0.009533	0.002284	0.820680	1.758750	0.727894	0.981565	0.862457	0.614059	0.051838	0.744059	1.014701	0.847631	-0.184885	0.169496	0.000981	124.336000	1.188630
17	34188	0.598518	0.909396	14.743700	1.277700	0.070639	32.937000	23.575300	39.836800	17.572900	0.643572	31.583600	16.846200	0.530465	1.110280	1.074930	0.132710	1.147550	1.213730	0.023034	0.046406	0.033744	0.022955	0.006539	0.612231	0.014550	0.037296	0.019138	0.008339	0.002138	0.866822	1.746140	0.868569	1.031110	0.844887	0.649472	0.043665	0.385783	0.977757	1.110934	0.042110	0.209996	0.003987	36.950200	1.144980
18	21963	0.571830	0.919698	14.510000	1.240920	0.078962	34.024200	24.165100	40.534000	20.668500	0.564507	28.608400	19.636200	0.552938	1.211070	0.999387	0.135770	1.107760	1.168570	0.022365	0.046043	0.035059	0.023920	0.006071	0.637971	0.014385	0.043485	0.026377	0.009595	0.002384	0.754269	1.667650	0.955494	1.024040	0.924177	0.668668	0.070212	0.332422	0.947932	1.011004	-0.149399	0.241043	0.001601	92.310400	1.093120
19	19250	0.621872	0.883675	14.723200	1.233560	0.101854	33.470600	22.890400	38.984900	20.555700	0.670530	32.891600	18.122300	0.588747	1.427470	0.841562	0.165246	1.099650	1.103000	0.022390	0.045935	0.034595	0.025047	0.006524	0.634263	0.013794	0.041527	0.017557	0.008506	0.002221	0.939618	1.751510	0.992002	1.005330	0.842041	0.642714	0.048984	0.442431	0.984468	1.113605	-0.059657	0.369404	0.004068	42.387100	1.123100
20	20800	0.675011	0.897892	14.856400	1.267080	0.078311	33.216900	23.895900	39.321100	20.050600	0.601017	32.043000	16.697600	0.543097	1.196790	0.842567	0.146104	1.147900	1.195470	0.022514	0.043564	0.032994	0.022497	0.006510	0.640266	0.013149	0.043098	0.020455	0.008447	0.002298	0.955228	1.847910	1.029202	1.053020	0.871399	0.673324	0.060362	0.578868	0.879712	1.335009	-0.069676	0.283259	0.001357	105.474000	1.136060
21	34906	0.594874	0.928802	14.874500	1.238400	0.101342	33.304300	23.555500	36.339200	20.192200	0.633522	33.995500	17.118000	0.537817	1.112800	1.019430	0.130887	1.126970	1.189230	0.022715	0.046568	0.033591	0.026542	0.006324	0.626261	0.014181	0.038086	0.020104	0.008798	0.002359	0.886999	1.762230	0.994839	1.015680	0.847925	0.572968	0.063235	0.568531	0.989534	1.130911	0.060186	0.296995	0.001680	70.668900	1.132050
