AdultTestsAgeSex				
0.07445	0.29183	0.39216	0.17239	0.06918
0.10032	0.29134	0.39791	0.14959	0.06084
0.10778	0.28560	0.39883	0.15910	0.04869
0.11115	0.27559	0.39644	0.17686	0.03996
ObsHCTprevAgeSex				
0.02878	0.02798	0.05880	0.02179	0.08204
0.01822	0.02372	0.05444	0.02259	0.07358
0.01558	0.02147	0.04921	0.01996	0.06639
0.01255	0.01893	0.04120	0.01630	0.05602
ObservedPrevHCT, SEprevHCT		
2004	0.2704	0.0150
2005	0.2541	0.0138
2006	0.2451	0.0110
2007	0.2034	0.0086
2008	0.2096	0.0084
2010	0.1137	0.0044
2012	0.1073	0.0042
2015	0.0746	0.0032
2016	0.0643	0.0029
2017	0.0644	0.0029
2018	0.0554	0.0027
2019	0.0459	0.0025
2020	0.0417	0.0024
2021	0.0373	0.0023
2022	0.0331	0.0023
2023	0.0275	0.0022

