AdultTestsAgeSex				
0.06373	0.28421	0.45898	0.11879	0.07430
0.06544	0.29153	0.46634	0.11423	0.06247
0.07546	0.28525	0.47907	0.11175	0.04848
0.07631	0.28494	0.48375	0.11221	0.04279
ObsHCTprevAgeSex				
0.03349	0.02462	0.05712	0.03182	0.09705
0.02080	0.01736	0.05027	0.02968	0.08072
0.01429	0.01420	0.04050	0.02757	0.07142
0.01053	0.01109	0.03332	0.02276	0.06155
ObservedPrevHCT, SEprevHCT		
2004	0.2734	0.0342
2005	0.2959	0.0265
2006	0.3388	0.0184
2007	0.3434	0.0172
2008	0.3402	0.0154
2010	0.2045	0.0075
2012	0.1986	0.0073
2015	0.1276	0.0049
2016	0.1081	0.0042
2017	0.0776	0.0033
2018	0.0768	0.0033
2019	0.0571	0.0028
2020	0.0451	0.0025
2021	0.0374	0.0023
2022	0.0304	0.0022
2023	0.0248	0.0021

