	    0.000710679	     -0.0002154	   -0.000123024	    0.000195802	    0.000405828	    8.46933e-05	    -0.00044187	     0.00235228	   -1.43242e-05	   -9.01316e-05	    2.63583e-05	   -0.000318495	   -0.000365874	   -5.40864e-05	   -0.000981838
	     -0.0002154	    0.000111644	    7.84626e-05	   -5.27494e-05	   -0.000176762	   -1.54773e-05	    5.51158e-05	    -0.00058136	     7.3541e-06	    1.01889e-05	    2.95299e-05	    9.27117e-05	     0.00011905	    4.39263e-05	    0.000227406
	   -0.000123024	    7.84626e-05	    0.000135658	   -4.70809e-05	   -6.04572e-05	   -6.69617e-06	   -4.70775e-05	   -0.000287776	    8.22691e-06	    1.75223e-05	     0.00011631	    4.50124e-05	     0.00011479	    7.47178e-05	   -3.69462e-06
	    0.000195802	   -5.27494e-05	   -4.70809e-05	    0.000300774	    0.000507404	    -1.2304e-05	   -0.000320563	    0.000717346	   -3.49226e-05	   -0.000367548	     4.8891e-05	    0.000270072	   -9.92437e-05	   -6.61198e-05	    -0.00049953
	    0.000405828	   -0.000176762	   -6.04572e-05	    0.000507404	     0.00181723	   -0.000168689	   -0.000906821	     0.00155695	   -6.88366e-05	   -0.000638254	    0.000108202	    0.000168219	   -0.000135165	   -0.000185946	    -0.00184143
	    8.46933e-05	   -1.54773e-05	   -6.69617e-06	    -1.2304e-05	   -0.000168689	    9.58838e-05	   -4.94702e-05	     0.00015249	    8.88997e-06	    3.08158e-05	    9.12802e-05	   -4.58803e-05	   -3.18403e-05	    3.52842e-05	     0.00011809
	    -0.00044187	    5.51158e-05	   -4.70775e-05	   -0.000320563	   -0.000906821	   -4.94702e-05	     0.00111438	    -0.00184179	    3.39135e-05	    0.000332562	   -0.000367959	     0.00018296	   -3.43652e-06	   -5.01234e-05	     0.00180241
	     0.00235228	    -0.00058136	   -0.000287776	    0.000717346	     0.00155695	     0.00015249	    -0.00184179	     0.00860116	   -4.51377e-05	   -0.000367119	    8.70684e-05	    -0.00113944	    -0.00107629	    -8.0187e-05	    -0.00417648
	   -1.43242e-05	     7.3541e-06	    8.22691e-06	   -3.49226e-05	   -6.88366e-05	    8.88997e-06	    3.39135e-05	   -4.51377e-05	    2.64676e-05	     4.4177e-05	    5.09923e-06	   -3.09794e-05	    2.85577e-05	    3.44957e-05	   -5.96065e-05
	   -9.01316e-05	    1.01889e-05	    1.75223e-05	   -0.000367548	   -0.000638254	    3.08158e-05	    0.000332562	   -0.000367119	     4.4177e-05	    0.000594297	      -5.96e-05	   -0.000582829	    0.000113664	     9.7592e-05	    3.96934e-05
	    2.63583e-05	    2.95299e-05	     0.00011631	     4.8891e-05	    0.000108202	    9.12802e-05	   -0.000367959	    8.70684e-05	    5.09923e-06	      -5.96e-05	    0.000345398	    3.21562e-06	    0.000131286	    0.000110012	   -0.000459981
	   -0.000318495	    9.27117e-05	    4.50124e-05	    0.000270072	    0.000168219	   -4.58803e-05	     0.00018296	    -0.00113944	   -3.09794e-05	   -0.000582829	    3.21562e-06	     0.00102497	    3.23888e-05	   -5.47733e-05	     0.00122899
	   -0.000365874	     0.00011905	     0.00011479	   -9.92437e-05	   -0.000135165	   -3.18403e-05	   -3.43652e-06	    -0.00107629	    2.85577e-05	    0.000113664	    0.000131286	    3.23888e-05	    0.000379387	    0.000142755	   -0.000163251
	   -5.40864e-05	    4.39263e-05	    7.47178e-05	   -6.61198e-05	   -0.000185946	    3.52842e-05	   -5.01234e-05	    -8.0187e-05	    3.44957e-05	     9.7592e-05	    0.000110012	   -5.47733e-05	    0.000142755	    0.000136007	   -0.000107699
	   -0.000981838	    0.000227406	   -3.69462e-06	    -0.00049953	    -0.00184143	     0.00011809	     0.00180241	    -0.00417648	   -5.96065e-05	    3.96934e-05	   -0.000459981	     0.00122899	   -0.000163251	   -0.000107699	      0.0067182
