	       -5.12937	       -5.12274	       -4.95703	       -5.03555	       -5.04643	       -5.13652	       -5.18891	       -5.17099	       -5.17858	       -5.19883	       -5.16329	       -5.17397	       -5.22534	       -5.20608	       -5.19612	       -5.17618	       -5.16595	       -5.19876	       -5.20073	        -5.2754	       -5.18361	       -5.21797	       -5.22072	       -5.23766	       -5.23718	        -5.2126	       -5.22629	       -5.23226	       -5.23062	       -5.22654	       -5.26688	       -5.23207	       -5.26365	       -5.24043	       -5.23949	        -5.2448	       -5.23729	       -5.31967	       -5.23915	       -5.24351	        -5.2475	       -5.26259	       -5.24816	       -5.26837	       -5.24705	       -5.29365	       -5.30392	       -5.32343	       -5.33255	       -5.32067	       -5.32264	       -5.32269	       -5.33709	       -5.33637	       -5.33728	       -5.34716	        -5.3931	        -5.3773	       -5.36376	       -5.38086	       -5.37281	       -5.38939	       -5.39614	       -5.38469	       -5.38045	       -5.36975	       -5.38597	        -5.3816	       -5.38547	       -5.37578	        -5.3587	       -5.38506	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	       -5.20078	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       -2.67111	       -2.67033	       -2.67225	       -2.65307	        -2.6504	       -2.62358	        -2.6461	       -2.65857	       -2.65042	       -2.64732	       -2.65008	       -2.64985	       -2.62934	         -2.646	       -2.61768	       -2.63802	       -2.63849	       -2.63154	       -2.64031	       -2.62323	       -2.65826	        -2.6556	       -2.65736	       -2.65716	       -2.65208	       -2.66411	       -2.65861	       -2.63949	       -2.62728	       -2.59166	       -2.58504	       -2.61261	       -2.61034	       -2.60081	       -2.59057	       -2.59091	       -2.60456	       -2.58571	       -2.55958	        -2.5655	       -2.56763	       -2.53666	       -2.56074	       -2.54596	       -2.54118	       -2.54355	       -2.55448	       -2.55186	       -2.54599	       -2.55336	       -2.54798	       -2.55809	       -2.56731	       -2.54857	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       -1.34234	       -1.40272	       -1.33373	       -1.33384	       -1.33589	       -1.38355	       -1.32758	       -1.32755	       -1.32568	       -1.33479	       -1.33187	       -1.32508	       -1.33155	        -1.3228	       -1.29855	       -1.31392	       -1.31445	       -1.30633	       -1.31542	       -1.32715	       -1.29723	       -1.29218	       -1.29783	       -1.31799	       -1.29775	       -1.29122	       -1.30676	       -1.31377	       -1.30283	       -1.27985	       -1.28795	       -1.30516	       -1.29716	       -1.28795	       -1.28624	       -1.28385	       -1.28803	        -1.2972	       -1.29304	       -1.31031	       -1.29608	       -1.29876	       -1.30225	       -1.31513	       -1.31537	       -1.30514	       -1.30513	       -1.29225	       -1.30035	       -1.30298	       -1.30136	       -1.30516	       -1.30479	       -1.30117	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       -2.28522	       -2.33382	       -2.27707	       -2.28483	       -2.28517	       -2.27861	       -2.29329	       -2.28339	       -2.29138	       -2.29505	       -2.29181	       -2.29196	       -2.31017	       -2.29435	       -2.29877	       -2.29448	       -2.29192	       -2.29149	       -2.29145	       -2.32558	       -2.30046	       -2.30111	       -2.30612	       -2.30602	       -2.30685	       -2.34867	       -2.38709	       -2.36687	       -2.37207	       -2.41033	       -2.40956	       -2.39645	       -2.40437	       -2.41492	       -2.43177	       -2.43394	       -2.47315	       -2.44781	       -2.48305	       -2.47796	        -2.4679	       -2.47187	       -2.47336	       -2.47841	       -2.47674	       -2.47874	       -2.47609	       -2.45319	       -2.47665	       -2.47152	       -2.47714	        -2.4714	       -2.46824	       -2.47713	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	        1.72417	        1.62534	        1.73456	        1.72236	        1.72102	        1.65419	        1.73436	        1.73549	        1.73571	         1.7284	        1.73477	        1.73571	        1.72671	        1.73596	        1.74461	        1.73808	        1.73666	        1.74037	        1.73665	        1.74469	        1.79646	         1.7826	        1.78576	        1.78575	        1.78047	        1.81659	        1.88105	        1.77652	        1.76287	        1.78555	        1.77844	        1.76584	        1.77878	        1.79187	        1.76848	        1.77138	        1.79233	        1.75298	        1.76902	        1.72531	        1.73897	        1.62137	        1.72001	        1.67952	        1.66332	        1.67843	        1.70218	        1.66464	        1.67242	        1.67716	         1.6805	         1.7011	        1.72794	        1.68056	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.328162	       0.296399	       0.328814	        0.31939	       0.321757	       0.310729	         0.3081	       0.319901	        0.31347	       0.309545	       0.311203	       0.313425	       0.298484	       0.315139	       0.306887	       0.311825	       0.313708	       0.311411	       0.314067	       0.284655	       0.298784	       0.297275	       0.302851	       0.294454	       0.298601	       0.283649	       0.239062	       0.275336	       0.280645	       0.298804	       0.299414	       0.285333	       0.283028	       0.288002	       0.273686	        0.27475	       0.269975	       0.256419	        0.22831	       0.246965	       0.250605	       0.255838	        0.24821	        0.24781	       0.245188	       0.245861	       0.249974	       0.270641	       0.260844	       0.272709	       0.258231	       0.257179	       0.253803	       0.257742	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	      -0.345288	      -0.346568	      -0.350022	      -0.324614	      -0.326225	      -0.278547	      -0.304163	      -0.321859	      -0.291826	      -0.281652	      -0.286133	      -0.289351	      -0.244659	      -0.289727	      -0.284989	      -0.288657	      -0.300223	      -0.300212	      -0.300839	      -0.329709	      -0.236732	      -0.240351	      -0.232454	      -0.212883	      -0.239879	      -0.100997	     -0.0565509	      -0.071319	     -0.0755696	      -0.142209	      -0.151292	     -0.0760019	     -0.0774051	     -0.0935415	     -0.0729592	     -0.0726401	    -0.00942976	     -0.0283244	      -0.026562	     -0.0102685	      -0.029317	     0.00302163	     -0.0221903	    -0.00514148	   -0.000785445	     -0.0132805	     -0.0166821	   -0.000243079	     -0.0162803	     -0.0138478	     -0.0160888	     -0.0206227	     -0.0276563	      -0.014732	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       -1.27866	       -1.51118	       -1.20352	       -1.30134	       -1.31027	       -1.29247	        -1.3501	       -1.29403	       -1.32553	       -1.33221	       -1.33979	       -1.32392	       -1.41825	       -1.34525	       -1.40428	       -1.35956	       -1.36031	       -1.36325	       -1.35704	       -1.64712	       -1.42537	       -1.43489	       -1.46373	        -1.5068	        -1.4437	       -1.58765	       -1.42705	       -1.62088	       -1.64599	       -1.67263	       -1.69462	       -1.69802	       -1.69778	       -1.68248	        -1.6818	       -1.68397	       -1.74773	       -1.68787	       -1.76401	       -1.75151	       -1.69632	       -1.66457	       -1.70976	       -1.74166	       -1.74681	       -1.69782	       -1.73101	       -1.71674	       -1.76128	       -1.80411	       -1.75928	        -1.7455	       -1.69111	       -1.75852	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	      -0.032888	      0.0109873	     -0.0412614	     -0.0155175	     -0.0119171	      0.0362583	     -0.0078578	     -0.0214311	    -0.00961765	    -0.00131089	    -0.00621593	    -0.00817954	      0.0155856	    -0.00676956	     -0.0019227	    -0.00657456	    -0.00985003	    -0.00968612	     -0.0106549	      0.0148547	    -0.00407422	    -0.00144169	    0.000340829	     0.00411521	    -0.00246958	     0.00616964	     0.00826593	      0.0210239	       0.025391	      0.0301409	      0.0302582	      0.0306085	      0.0333334	      0.0357803	      0.0421109	      0.0416348	       0.054795	      0.0525361	      0.0689549	      0.0700486	      0.0598711	      0.0651084	      0.0643254	      0.0748385	      0.0774175	      0.0686408	      0.0677372	      0.0625805	      0.0692168	       0.070984	      0.0691433	      0.0637075	      0.0602594	      0.0689971	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       -2.67396	       -2.66953	       -2.67333	       -2.67651	       -2.67269	       -2.68465	       -2.66546	       -2.67176	       -2.66006	       -2.65212	       -2.65919	       -2.65643	       -2.62883	       -2.65667	         -2.649	         -2.656	       -2.66188	       -2.65781	       -2.66271	       -2.63147	       -2.65211	       -2.65073	       -2.64644	       -2.64771	       -2.64625	       -2.61185	       -2.58285	       -2.60277	       -2.59858	       -2.57908	       -2.58498	       -2.58045	       -2.57342	       -2.57205	       -2.55621	       -2.55557	       -2.51624	       -2.53856	       -2.51957	       -2.51696	       -2.52926	       -2.53084	       -2.52392	       -2.50841	       -2.50998	       -2.51707	       -2.51973	       -2.51589	        -2.5164	         -2.515	        -2.5163	       -2.52031	        -2.5233	       -2.51599	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
