Number of recorded male TB cases by age (15-19, ..., 90+) and year 												
465	526	445	493	508	542	492	531	500	471	477	461	409
1563	1630	1588	1582	1546	1519	1530	1463	1395	1259	1272	1125	1107
2988	3208	3278	3280	3425	3433	3330	3243	3193	2871	2863	2520	2179
4736	5210	5253	5392	5513	5380	5120	5070	4710	4498	4431	3989	3689
4259	5042	5087	5559	5770	5721	5964	5922	5446	5154	4922	4491	3911
3817	4338	4389	4429	4571	4703	4862	4653	4407	4380	4361	4013	3630
2564	3156	3193	3280	3527	3568	3715	3696	3410	3225	3176	2907	2753
1697	1914	2079	2173	2391	2378	2619	2604	2467	2373	2390	2185	2035
787	973	1035	1195	1336	1361	1495	1586	1513	1488	1457	1399	1299
375	467	448	562	594	585	642	712	691	737	813	762	719
171	240	215	257	323	291	348	301	326	307	361	387	331
89	107	113	115	118	135	150	165	180	165	178	163	179
37	52	60	64	61	67	68	81	77	87	81	71	84
23	20	32	27	17	39	47	38	43	33	39	28	24
12	11	15	12	8	14	19	22	17	13	16	17	20
4	3	2	2	9	4	7	7	5	8	7	6	11
Number of recorded female TB cases by age (15-19, ..., 90+) and year 												
754	755	736	735	851	866	854	830	745	702	581	607	526
2197	2395	2444	2481	2438	2416	2601	2397	2075	1950	1771	1534	1245
3230	3657	3940	4170	4551	4548	4633	4540	3895	3411	3131	2661	2327
3227	4014	4218	4561	4897	5029	4946	4670	4212	3900	3705	3293	2655
2235	2976	3264	3400	4030	4050	4144	4162	3579	3431	3200	2816	2392
1549	2015	2220	2454	2733	2770	2884	3089	2526	2528	2465	2249	1907
968	1333	1414	1594	1894	1918	2078	2078	1787	1720	1698	1505	1340
602	789	877	929	1198	1141	1278	1333	1181	1199	1157	1048	935
306	474	457	561	625	732	739	861	740	743	736	704	582
185	230	226	273	318	344	407	417	382	425	411	396	349
99	158	137	158	162	185	207	215	184	187	221	205	189
57	75	86	81	94	112	114	111	115	127	116	99	100
35	32	39	53	51	57	60	64	61	57	66	69	62
16	18	22	30	28	33	55	40	43	40	47	44	37
3	7	14	14	14	16	14	16	10	16	13	11	18
2	5	0	5	7	7	6	10	11	6	6	8	10
Recorded proportions dead, in males and females (15+), by year												
0.10450672	0.115737815	0.103738249	0.099605939	0.096510415	0.083826496	0.072184951	0.076028444	0.07508809	0.066422845	0.065713008	0.066424727	0.063583557
0.130488199	0.129826229	0.116303374	0.105446765	0.101795655	0.082480185	0.074940048	0.072524463	0.074027662	0.071666177	0.066290623	0.068815584	0.065285539
HIV prevalence in adult TB patients, 2009-2016												
0.810514746	0.809238392	0.798405061	0.785567648	0.776301318	0.761332371	0.756384392	0.752733343					
