TotPosTBtestsAdult																																																																																					
11580.84809	11977.96906	12714.76868	14379.80464	16499.74313	17770.21061	18191.20708	18612.20356	19033.20003	19454.19651	19875.19298	22020.28096	24168.7416	25343.36934	26458.04675	29364.03147	36290.78913	41768.25036	44373.78582	49154.85705	55953.3867	62448.36254	65653.67569	65172.81337	65511.54965	83709.85585	95566.5	84682.5	76016.5	69627.5	63669.7765	57270.1665	52267.39	48510	40320	35569	37948	38297	34107	30820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MicroscopyPropn																																																																																					
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.78	0.57	0.35	0.2	0.12	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UltraPropn																																																																																					
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CultureConfirmSmNeg																																																																																					
0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24
0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.4	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55
CultureConfirmXpNeg																																																																																					
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
DSTcoveragePrevTB																																																																																					
0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.272	0.476	0.68	0.7504	0.8176	0.888	0.9136	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936	0.936
DSTcoverageNewTB																																																																																					
0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.0672	0.1936	0.32	0.4696	0.6124	0.762	0.8164	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864	0.864
MDR_TBproportion																																																																																					
0.8999	0.8999	0.8998	0.8997	0.8995	0.8993	0.8989	0.8984	0.8976	0.8965	0.8948	0.8923	0.8886	0.8834	0.8759	0.8654	0.8513	0.8329	0.8101	0.7836	0.755	0.7264	0.6999	0.6771	0.6587	0.6446	0.6341	0.6266	0.6214	0.6177	0.6152	0.6135	0.6124	0.6116	0.6111	0.6107	0.6105	0.6103	0.6102	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101
Dur1stLineRxTB																																																																																					
6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000	6.0000
Dur2ndLineRxTB																																																																																					
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
TPTinitiators																																																																																					
